feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance,tree_rank,linear_rank,boruta_score,score_embedded
dow_cos_zn30,1h,target_drawdown_prob,0.0025376370176672935,0.0,0.0,0.0,0.0,79.0,192.0,0.0,0.34502369668246446
high_mm30,1h,target_drawdown_prob,0.2278837114572525,1.0,0.36366390692708533,0.0,0.0,1.0,12.0,1.0,0.7895734597156399
low_mm30,1h,target_drawdown_prob,0.02279515750706196,1.0,0.45027698050279524,0.0,0.0,4.0,5.0,1.0,0.7933649289099526
ma5_mm30,1h,target_drawdown_prob,0.0031619060318917036,0.1,0.15915487281657958,0.0,0.0,41.0,29.0,0.1,0.5555450236966826
boll_upper_mm30,1h,target_drawdown_prob,0.007870543748140335,0.95,0.2764778416621306,0.0,0.0,9.0,15.0,0.95,0.7691469194312797
boll_lower_mm30,1h,target_drawdown_prob,0.0020907074213027954,0.0,0.0,0.0,0.0,155.0,192.0,0.0,0.2729857819905213
support_level_20_mm30,1h,target_drawdown_prob,0.0019387246575206518,0.0,0.06615069390914396,0.0,0.0,174.0,60.0,0.0,0.3800947867298578
resistance_level_20_mm30,1h,target_drawdown_prob,0.0033832420594990253,0.0,0.3811553689781116,0.0,0.0,29.0,11.0,0.0,0.5639810426540285
distance_to_support_mm30,1h,target_drawdown_prob,0.0045106192119419575,0.6,0.20055358367460602,0.0,0.0,19.0,22.0,0.6,0.6830331753554503
distance_to_resistance_mm30,1h,target_drawdown_prob,0.0019515811000019312,0.0,0.20661392910929965,0.0,0.0,170.0,20.0,0.0,0.4218009478672986
volume_mm30,1h,target_drawdown_prob,0.0021955901756882668,0.0,0.07762049519408516,0.0,0.0,138.0,49.0,0.0,0.4246445497630331
vol_ma_mm30,1h,target_drawdown_prob,0.002358516212552786,0.0,0.07409893723731326,0.0,0.0,112.0,54.0,0.0,0.44454976303317534
volume_relative_20_mm30,1h,target_drawdown_prob,0.0018020689021795988,0.0,0.0,0.0,0.0,184.0,192.0,0.0,0.2454976303317536
obv_mm30,1h,target_drawdown_prob,0.0024198710452765226,0.05,0.04693367405519649,0.0,0.0,95.0,76.0,0.05,0.4498104265402844
amplitude_range_mm30,1h,target_drawdown_prob,0.002096771029755473,0.0,0.06228689018943857,0.0,0.0,153.0,62.0,0.0,0.3981042654028436
atr_slope_mm30,1h,target_drawdown_prob,0.0019214090425521135,0.0,0.0,0.0,0.0,176.0,192.0,0.0,0.25308056872037915
cci_mm30,1h,target_drawdown_prob,0.0019138824427500367,0.0,0.18209241583628227,0.0,0.0,178.0,26.0,0.0,0.4085308056872038
adx_scaled_mm30,1h,target_drawdown_prob,0.001546817016787827,0.0,0.02563135243862218,0.0,0.0,194.0,112.0,0.0,0.3118483412322275
vwap_mm30,1h,target_drawdown_prob,0.0002305218076799065,0.0,0.022771519759024264,0.0,0.0,201.0,115.0,0.0,0.3023696682464455
obv_diff1_mm30,1h,target_drawdown_prob,0.0023414466995745897,0.0,0.0,0.0,0.0,114.0,192.0,0.0,0.3118483412322275
obv_pct_mm30,1h,target_drawdown_prob,0.0022790466900914907,0.0,0.0013061146679672689,0.0,0.0,124.0,169.0,0.0,0.3241706161137441
obv_slope_14_mm30,1h,target_drawdown_prob,0.0027896303217858076,0.0,0.10192723265692179,0.0,0.0,62.0,41.0,0.0,0.5042654028436019
trend_flag_mm30,1h,target_drawdown_prob,0.0018057291163131595,0.0,0.0,0.0,0.0,183.0,192.0,0.0,0.24644549763033172
keltner_upper_20_mm30,1h,target_drawdown_prob,0.0091335354372859,1.0,0.13635399619679972,0.0,0.0,7.0,34.0,1.0,0.7630331753554502
keltner_lower_20_mm30,1h,target_drawdown_prob,0.005040333140641451,0.4,0.11402612984406217,0.0,0.0,14.0,38.0,0.4,0.63260663507109
stoch_rsi_mm30,1h,target_drawdown_prob,0.0021870972122997046,0.0,0.09817067643260502,0.0,0.0,140.0,42.0,0.0,0.42938388625592416
williams_r_mm30,1h,target_drawdown_prob,0.002172634471207857,0.0,0.19997254154967464,0.0,0.0,144.0,23.0,0.0,0.4436018957345972
tsi_mm30,1h,target_drawdown_prob,0.0020642962772399187,0.0,0.021485216530658623,0.0,0.0,160.0,121.0,0.0,0.3355450236966825
ichimoku_conv_mm30,1h,target_drawdown_prob,0.002340762410312891,0.0,0.13508762213010528,0.0,0.0,115.0,35.0,0.0,0.4597156398104265
ichimoku_base_mm30,1h,target_drawdown_prob,0.004608663730323315,0.45,0.03611097914737358,0.0,0.0,17.0,91.0,0.45,0.5895260663507109
ichimoku_span_a_mm30,1h,target_drawdown_prob,0.001798486802726984,0.0,0.0,0.0,0.0,185.0,192.0,0.0,0.24454976303317535
ichimoku_span_b_mm30,1h,target_drawdown_prob,0.002291457960382104,0.15,0.07186149141339272,0.0,0.0,123.0,58.0,0.15,0.4603317535545024
cloud_thickness_mm30,1h,target_drawdown_prob,0.002209717407822609,0.0,0.0030628046656886883,0.0,0.0,135.0,163.0,0.0,0.31943127962085305
supertrend_10_3_mm30,1h,target_drawdown_prob,0.0031867928337305784,0.0,0.016206029995777572,0.0,0.0,40.0,130.0,0.0,0.4407582938388625
heikin_ashi_trend_mm30,1h,target_drawdown_prob,0.002086369087919593,0.0,0.0,0.0,0.0,156.0,192.0,0.0,0.2720379146919431
ret_skew_30d_mm30,1h,target_drawdown_prob,0.0023104893043637276,0.0,0.09806988002370474,0.0,0.0,119.0,44.0,0.0,0.44739336492890996
ret_kurt_30d_mm30,1h,target_drawdown_prob,0.001961259637027979,0.0,0.04788480983271641,0.0,0.0,166.0,75.0,0.0,0.3734597156398104
var_95_30d_mm30,1h,target_drawdown_prob,0.002184709534049034,0.0,0.016547733289216552,0.0,0.0,141.0,129.0,0.0,0.3459715639810427
cvar_95_30d_mm30,1h,target_drawdown_prob,0.002402703743427992,0.0,0.030561505918566354,0.0,0.0,97.0,103.0,0.0,0.41232227488151657
z_score_gap_mm30,1h,target_drawdown_prob,0.0022541088983416557,0.0,0.004587092652829833,0.0,0.0,127.0,160.0,0.0,0.3298578199052133
engulfing_up_cnt_20_mm30,1h,target_drawdown_prob,0.0018277891213074327,0.05,0.009361823093961691,0.0,0.0,182.0,148.0,0.05,0.2990995260663507
doji_ratio_20_mm30,1h,target_drawdown_prob,0.0019320413703098893,0.0,0.029138800090526433,0.0,0.0,175.0,106.0,0.0,0.3355450236966825
hammer_cnt_20_mm30,1h,target_drawdown_prob,0.0023070876486599445,0.0,0.03557420025369793,0.0,0.0,121.0,94.0,0.0,0.3981042654028436
cmf_mm30,1h,target_drawdown_prob,0.0023062252439558506,0.0,0.04868350220324111,0.0,0.0,122.0,73.0,0.0,0.4170616113744076
price_volume_corr_20_mm30,1h,target_drawdown_prob,0.0025239652022719383,0.0,0.05034750939150712,0.0,0.0,82.0,70.0,0.0,0.45781990521327015
price_position_ma200_mm30,1h,target_drawdown_prob,0.003099811729043722,0.15,0.41194816386430755,0.0,0.0,43.0,7.0,0.15,0.5845023696682464
beta_btc_60d_mm30,1h,target_drawdown_prob,0.0025229989551007748,0.0,0.03314619920776752,0.0,0.0,83.0,99.0,0.0,0.42938388625592416
distance_to_pivot_mm30,1h,target_drawdown_prob,0.002383521059527993,0.0,0.02264270477728532,0.0,0.0,102.0,116.0,0.0,0.39526066350710903
volume_profile_hvn_mm30,1h,target_drawdown_prob,0.0015935853589326143,0.0,0.030050818226316563,0.0,0.0,192.0,105.0,0.0,0.32037914691943126
volume_profile_lvn_mm30,1h,target_drawdown_prob,0.0029622369911521673,0.0,0.018135870455727725,0.0,0.0,52.0,126.0,0.0,0.433175355450237
hour_sin_mm30,1h,target_drawdown_prob,0.0027241134084761143,0.05,0.00713241480405246,0.0,0.0,66.0,150.0,0.05,0.40715639810426546
hour_cos_mm30,1h,target_drawdown_prob,0.0,0.0,0.005569025543976078,0.0,0.0,207.0,156.0,0.0,0.25781990521327014
dow_sin_mm30,1h,target_drawdown_prob,0.00048582343151792884,0.0,0.013686524406176011,0.0,0.0,200.0,133.0,0.0,0.28625592417061607
dow_cos_mm30,1h,target_drawdown_prob,0.0015038676792755723,0.0,0.04446217236997108,0.0,0.0,195.0,81.0,0.0,0.3402843601895735
_orig_idx,1h,target_drawdown_prob,0.003258894430473447,0.0,0.03246289599134371,0.0,0.0,34.0,101.0,0.0,0.47393364928909953
_orig_ts,1h,target_drawdown_prob,0.0,0.0,0.03246289599134756,0.0,0.0,207.0,100.0,0.0,0.3109004739336493
rolling_volatility,1h,target_drawdown_prob,0.0016852935077622533,0.0,0.0023443319624874646,0.0,0.0,188.0,167.0,0.0,0.2654028436018957
ewmavolatility,1h,target_drawdown_prob,0.003492006566375494,0.15,0.17043550664076595,0.0,0.0,28.0,27.0,0.15,0.5797630331753554
return_skewness,1h,target_drawdown_prob,0.0037732317578047514,0.15,0.38295900953308687,0.0,0.0,23.0,10.0,0.15,0.6006161137440758
tail_bias_norm,1h,target_drawdown_prob,0.005158104933798313,0.7,0.15154996653185404,0.0,0.0,13.0,30.0,0.7,0.7011374407582938
logreturn_pct_rank,1h,target_drawdown_prob,0.005768659058958292,0.65,0.46363372643239753,0.0,0.0,11.0,2.0,0.65,0.7195734597156398
target_vol_jump_prob,1h,target_drawdown_prob,0.004212493542581797,0.35,0.07584146304812646,0.0,0.0,21.0,52.0,0.35,0.6027014218009479
target_realized_vol,1h,target_drawdown_prob,0.0024811967741698027,0.0,0.46363372643239753,0.0,0.0,86.0,2.0,0.0,0.5184834123222749
target_breakout_prob,1h,target_drawdown_prob,0.13496211171150208,1.0,0.46363372643239753,0.0,0.0,2.0,2.0,1.0,0.7981042654028435
oi_mean_oc,1h,target_drawdown_prob,0.001955455169081688,0.0,0.08114317034581,0.0,0.0,169.0,47.0,0.0,0.3971563981042654
oi_mean_oc_z,1h,target_drawdown_prob,0.0022615697234869003,0.0,0.033801047341997105,0.0,0.0,126.0,98.0,0.0,0.38957345971563984
short_percent_ls_acc_global,1h,target_drawdown_prob,0.002252225996926427,0.0,0.0,0.0,0.0,128.0,192.0,0.0,0.2985781990521327
long_percent_ls_acc_top,1h,target_drawdown_prob,0.002222104463726282,0.0,0.011411932820974356,0.0,0.0,133.0,140.0,0.0,0.34312796208530805
long_percent_ls_pos_top,1h,target_drawdown_prob,0.0024091778323054314,0.0,0.040639705267263064,0.0,0.0,96.0,82.0,0.0,0.43317535545023694
open_basis_futures_basis,1h,target_drawdown_prob,0.001670864294283092,0.0,0.009717969460143337,0.0,0.0,190.0,147.0,0.0,0.2824644549763033
close_basis_futures_basis,1h,target_drawdown_prob,0.002914882032200694,0.0,0.05301534242958339,0.0,0.0,54.0,68.0,0.0,0.4862559241706161
open_change_futures_basis,1h,target_drawdown_prob,0.0019497512839734554,0.0,0.03568550054668471,0.0,0.0,172.0,93.0,0.0,0.3507109004739336
close_change_futures_basis,1h,target_drawdown_prob,0.001971233170479536,0.0,0.01367884294056291,0.0,0.0,165.0,134.0,0.0,0.3184834123222749
whale_index_value_whale_index,1h,target_drawdown_prob,0.0022170713637024164,0.0,0.0,0.0,0.0,134.0,192.0,0.0,0.29289099526066353
taker_sell_volume_usd,1h,target_drawdown_prob,0.0022372480016201735,0.0,0.0,0.0,0.0,130.0,192.0,0.0,0.29668246445497626
taker_buy_volume_usd_z,1h,target_drawdown_prob,0.0037478532176464796,0.15,0.21431289553743316,0.0,0.0,24.0,19.0,0.15,0.5911374407582939
taker_imbalance_z,1h,target_drawdown_prob,0.005348838400095701,0.7,0.03393396363461625,0.0,0.0,12.0,97.0,0.7,0.6385781990521326
taker_buy_sell_imbalance,1h,target_drawdown_prob,0.0032482624519616365,0.05,0.20644965278624222,0.0,0.0,36.0,21.0,0.05,0.5578672985781991
premium_premium_index,1h,target_drawdown_prob,0.001860126736573875,0.0,0.021780313604681877,0.0,0.0,180.0,118.0,0.0,0.3194312796208531
premium_rate_premium_index,1h,target_drawdown_prob,0.002660641446709633,0.0,0.0,0.0,0.0,73.0,192.0,0.0,0.35071090047393366
altcoin_index_index,1h,target_drawdown_prob,0.002664717612788081,0.0,0.029101938442472865,0.0,0.0,71.0,108.0,0.0,0.4322274881516588
funding_rate,1h,target_drawdown_prob,0.0023811969440430403,0.0,0.0,0.0,0.0,104.0,192.0,0.0,0.32132701421800947
volume,1h,target_max_drawdown,0.00016111704462673515,0.0,0.00031404466395462205,0.0,0.0,204.0,80.0,0.0,0.33270142180094786
rsi,1h,target_max_drawdown,0.0004641665145754814,0.05,0.00017934734006016628,0.0,0.0,171.0,108.0,0.05,0.34744075829383886
macd_hist,1h,target_max_drawdown,0.00027821428375318646,0.0,0.0,0.0,0.0,200.0,187.0,0.0,0.2350710900473934
kdj_j,1h,target_max_drawdown,0.0023138695396482944,0.9,0.0011276915441788416,0.0,0.0,34.0,39.0,0.9,0.7127014218009479
momentum,1h,target_max_drawdown,0.0013580493396148086,0.75,8.937463576559737e-05,0.0,0.0,55.0,131.0,0.75,0.5755924170616113
vol_change,1h,target_max_drawdown,0.0005419412045739591,0.0,0.00022712751410997975,0.0,0.0,143.0,98.0,0.0,0.3734597156398104
obv,1h,target_max_drawdown,0.001309266546741128,0.05,0.00010120250100846304,0.0,0.0,58.0,128.0,0.05,0.43559241706161134
adx,1h,target_max_drawdown,0.0030084121972322464,0.9,0.004502067571873717,0.0,0.0,26.0,8.0,0.9,0.7496682464454977
plus_di,1h,target_max_drawdown,0.00377640500664711,0.95,0.0010255327312963997,0.0,0.0,23.0,41.0,0.95,0.7312322274881516
minus_di,1h,target_max_drawdown,0.003176488447934389,0.9,0.00018577861843001366,0.0,0.0,24.0,106.0,0.9,0.6586729857819905
trend_flag,1h,target_max_drawdown,0.001730701420456171,0.45,0.0045634687758187124,0.0,0.0,48.0,7.0,0.45,0.6397630331753554
boll_bandwidth,1h,target_max_drawdown,0.0012329190503805876,0.4,0.005151687268966883,0.0,0.0,63.0,6.0,0.4,0.6164928909952606
range_flag,1h,target_max_drawdown,0.00036241754423826933,0.0,0.000742566556682423,0.0,0.0,189.0,50.0,0.0,0.3753554502369668
high_vol_flag,1h,target_max_drawdown,0.000410913402447477,0.0,0.0,0.0,0.0,183.0,187.0,0.0,0.25118483412322273
donchian_high_20,1h,target_max_drawdown,0.0009084169287234545,0.0,3.9714926147869895e-05,0.0,0.0,86.0,146.0,0.0,0.3819905213270142
squeeze_on,1h,target_max_drawdown,7.858769822632894e-05,0.0,0.00023672808095692182,0.0,0.0,206.0,95.0,0.0,0.31658767772511853
ppo,1h,target_max_drawdown,0.40411823987960815,1.0,0.006387835271488039,0.0,0.0,1.0,2.0,1.0,0.7990521327014217
cloud_thickness,1h,target_max_drawdown,0.0005361184012144804,0.0,0.0,0.0,0.0,146.0,187.0,0.0,0.28625592417061607
heikin_ashi_trend,1h,target_max_drawdown,0.0004294511745683849,0.0,0.0,0.0,0.0,178.0,187.0,0.0,0.2559241706161138
ret_skew_30d,1h,target_max_drawdown,0.0008577771368436515,0.0,0.0020442075695459297,0.0,0.0,91.0,24.0,0.0,0.49289099526066354
ret_kurt_30d,1h,target_max_drawdown,0.00128808559384197,0.45,0.00017431188173055835,0.0,0.0,60.0,109.0,0.45,0.5317061611374407
var_95_30d,1h,target_max_drawdown,0.023276612162590027,1.0,0.0041186292352891046,0.0,0.0,6.0,9.0,1.0,0.7876777251184834
cvar_95_30d,1h,target_max_drawdown,0.0013185471761971712,0.0,0.0015789884785598778,0.0,0.0,57.0,32.0,0.0,0.5175355450236967
z_score_gap,1h,target_max_drawdown,0.0003564328944776207,0.0,0.0,0.0,0.0,190.0,187.0,0.0,0.24454976303317535
doji_ratio_20,1h,target_max_drawdown,0.0005082287825644016,0.05,0.0,0.0,0.0,158.0,187.0,0.05,0.28488151658767774
hammer_cnt_20,1h,target_max_drawdown,0.002470689360052347,0.5,0.0,0.0,0.0,31.0,187.0,0.5,0.495260663507109
engulfing_up_cnt_20,1h,target_max_drawdown,0.0006229283753782511,0.05,0.0003637567567130111,0.0,0.0,129.0,73.0,0.05,0.42042654028436016
mfi,1h,target_max_drawdown,0.0005308486870490015,0.0,0.00021062838967792586,0.0,0.0,148.0,100.0,0.0,0.36682464454976305
cmf,1h,target_max_drawdown,0.001834407215937972,0.9,0.00041920677532793893,0.0,0.0,45.0,68.0,0.9,0.6747867298578198
price_volume_corr_20,1h,target_max_drawdown,0.0008189801592379808,0.05,0.000808659102435195,0.0,0.0,92.0,47.0,0.05,0.48014218009478676
price_position_ma200,1h,target_max_drawdown,0.0025445593055337667,0.85,0.0034774622678281617,0.0,0.0,30.0,12.0,0.85,0.732085308056872
r_sym,1h,target_max_drawdown,0.006752427201718092,1.0,0.005890573645896588,0.0,0.0,15.0,4.0,1.0,0.7838862559241706
r_btc,1h,target_max_drawdown,0.001534938346594572,0.75,5.257404179953876e-05,0.0,0.0,50.0,139.0,0.75,0.5727488151658767
beta_btc_60d,1h,target_max_drawdown,0.0005393928731791675,0.0,0.00030576534556049135,0.0,0.0,145.0,81.0,0.0,0.3876777251184834
distance_to_pivot,1h,target_max_drawdown,0.0005841142265126109,0.0,0.0008898370341766023,0.0,0.0,133.0,44.0,0.0,0.43412322274881515
hour_cos,1h,target_max_drawdown,0.0006738122901879251,0.0,6.040392486388752e-06,0.0,0.0,118.0,158.0,0.0,0.3402843601895735
dow_sin,1h,target_max_drawdown,0.0003246863489039242,0.25,0.000528443880817448,0.0,0.0,197.0,58.0,0.25,0.41018957345971563
dow_cos,1h,target_max_drawdown,0.0023555972147732973,0.15,0.0,0.0,0.0,33.0,187.0,0.15,0.42336492890995264
trend_flag_diff1,1h,target_max_drawdown,0.0003324697318021208,0.0,0.00013193236580706408,0.0,0.0,196.0,118.0,0.0,0.30426540284360193
trend_flag_slope_24h,1h,target_max_drawdown,0.0005651444080285728,0.0,0.0014297605801376694,0.0,0.0,137.0,36.0,0.0,0.437914691943128
range_flag_diff1,1h,target_max_drawdown,0.00013300278806127608,0.0,0.0,0.0,0.0,205.0,187.0,0.0,0.23033175355450236
range_flag_slope_24h,1h,target_max_drawdown,0.0011236837599426508,0.3,4.299032566003235e-05,0.0,0.0,68.0,144.0,0.3,0.4609478672985782
ppo_diff1,1h,target_max_drawdown,0.001007567043416202,0.1,0.002804892664287874,0.0,0.0,79.0,15.0,0.1,0.5327962085308057
ppo_slope_24h,1h,target_max_drawdown,0.014335349202156067,1.0,0.0028836491333021136,0.0,0.0,9.0,14.0,1.0,0.7800947867298579
stoch_rsi_diff1,1h,target_max_drawdown,0.0005662569892592728,0.0,0.0,0.0,0.0,136.0,187.0,0.0,0.29573459715639816
stoch_rsi_slope_24h,1h,target_max_drawdown,0.000683773250784725,0.0,0.00262765073719096,0.0,0.0,114.0,19.0,0.0,0.4758293838862559
psar_diff1,1h,target_max_drawdown,0.0006047473871149123,0.0,0.0,0.0,0.0,131.0,187.0,0.0,0.3004739336492891
psar_slope_24h,1h,target_max_drawdown,0.002191168488934636,0.9,0.0,0.0,0.0,37.0,187.0,0.9,0.5695734597156398
ret_skew_30d_diff1,1h,target_max_drawdown,0.00034416880225762725,0.0,6.855038241911344e-05,0.0,0.0,193.0,138.0,0.0,0.2881516587677725
ret_skew_30d_slope_24h,1h,target_max_drawdown,0.0006726857973262668,0.0,0.00035578763230728085,0.0,0.0,119.0,75.0,0.0,0.41800947867298577
ret_kurt_30d_diff1,1h,target_max_drawdown,0.0005292861023917794,0.0,4.7552402085937965e-05,0.0,0.0,149.0,140.0,0.0,0.3279620853080568
ret_kurt_30d_slope_24h,1h,target_max_drawdown,0.0010374945122748613,0.25,0.0006216606379213718,0.0,0.0,73.0,53.0,0.25,0.5324644549763033
mfi_diff1,1h,target_max_drawdown,0.0004633890057448298,0.0,3.9581150673146065e-05,0.0,0.0,172.0,147.0,0.0,0.2995260663507109
mfi_slope_24h,1h,target_max_drawdown,0.0020332131534814835,0.85,0.00011876339678191544,0.0,0.0,40.0,121.0,0.85,0.6192890995260664
price_position_ma200_diff1,1h,target_max_drawdown,0.0006980725447647274,0.0,0.000966379931270763,0.0,0.0,110.0,42.0,0.0,0.45781990521327015
price_position_ma200_slope_24h,1h,target_max_drawdown,0.0010083233937621117,0.1,0.005185658093684633,0.0,0.0,78.0,5.0,0.1,0.5432227488151659
macd_bullish_cross,1h,target_max_drawdown,0.00027489117928780615,0.0,0.00018298946369089386,0.0,0.0,201.0,107.0,0.0,0.30995260663507107
rsi_overbought,1h,target_max_drawdown,0.0,0.0,0.0001711199188341833,0.0,0.0,209.5,111.0,0.0,0.29810426540284357
rsi_oversold,1h,target_max_drawdown,0.0,0.05,0.0003148236228305448,0.0,0.0,209.5,79.0,0.05,0.338436018957346
price_above_ma20,1h,target_max_drawdown,0.00041577283991500735,0.35,0.0,0.0,0.0,181.0,187.0,0.35,0.32308056872037916
breakout_recent_high,1h,target_max_drawdown,0.0,0.0,0.0006201071476755729,0.0,0.0,209.5,54.0,0.0,0.3521327014218009
trendline_slope_20,1h,target_max_drawdown,0.001973329810425639,0.25,0.0002289574609778068,0.0,0.0,41.0,97.0,0.25,0.521090047393365
volume_relative_20,1h,target_max_drawdown,0.00048774760216474533,0.0,0.0002975450049687371,0.0,0.0,163.0,82.0,0.0,0.36966824644549756
volume_percentile,1h,target_max_drawdown,0.0005767817492596805,0.05,4.30154389018106e-05,0.0,0.0,134.0,143.0,0.05,0.34933649289099533
distance_to_support,1h,target_max_drawdown,0.0012162055354565382,0.1,0.0014357543793129953,0.0,0.0,65.0,35.0,0.1,0.5271090047393365
distance_to_resistance,1h,target_max_drawdown,0.09801691025495529,1.0,0.006387835271488039,0.0,0.0,2.0,2.0,1.0,0.7981042654028435
volume_spike_near_support,1h,target_max_drawdown,0.00030473977676592767,0.0,4.352953342401605e-05,0.0,0.0,199.0,142.0,0.0,0.2786729857819905
volume_spike_near_resist,1h,target_max_drawdown,0.0,0.0,0.0,0.0,0.0,209.5,187.0,0.0,0.22606635071090048
obv_diff1,1h,target_max_drawdown,0.0021141257602721453,0.6,7.096561790241537e-06,0.0,0.0,38.0,156.0,0.6,0.5380094786729858
obv_pct,1h,target_max_drawdown,0.0007163173868320882,0.0,4.171926575419629e-05,0.0,0.0,108.0,145.0,0.0,0.362085308056872
obv_slope_14,1h,target_max_drawdown,0.0005896643851883709,0.0,0.0002509610262577351,0.0,0.0,132.0,90.0,0.0,0.3914691943127962
atr_ratio_price,1h,target_max_drawdown,0.0009390027262270451,0.0,0.0002383123076026282,0.0,0.0,82.0,94.0,0.0,0.4350710900473933
atr_ratio_range,1h,target_max_drawdown,0.0003495441051200032,0.0,0.00016168233477918348,0.0,0.0,192.0,112.0,0.0,0.3137440758293839
atr_change,1h,target_max_drawdown,0.0009520721505396068,0.0,7.307895813600922e-05,0.0,0.0,81.0,136.0,0.0,0.39620853080568724
atr_slope,1h,target_max_drawdown,0.0003989532415289432,0.0,0.0,0.0,0.0,186.0,187.0,0.0,0.2483412322274882
ma20_zn30,1h,target_max_drawdown,0.008879791013896465,1.0,0.0011938106849752625,0.0,0.0,13.0,38.0,1.0,0.7535545023696683
boll_upper_zn30,1h,target_max_drawdown,0.0022471186239272356,0.7,0.0015166506142113058,0.0,0.0,36.0,34.0,0.7,0.6755450236966825
boll_lower_zn30,1h,target_max_drawdown,0.0010143474210053682,0.1,0.0,0.0,0.0,77.0,187.0,0.1,0.37165876777251183
support_level_20_zn30,1h,target_max_drawdown,0.0010185439605265856,0.1,1.0399123654661915e-05,0.0,0.0,75.0,154.0,0.1,0.40483412322274875
distance_to_support_zn30,1h,target_max_drawdown,0.002996797440573573,0.9,0.0003259538142385317,0.0,0.0,27.0,78.0,0.9,0.6823696682464455
distance_to_resistance_zn30,1h,target_max_drawdown,0.0028080528136342764,0.8,0.00020306073091398892,0.0,0.0,28.0,102.0,0.8,0.6386729857819905
vol_ma_zn30,1h,target_max_drawdown,0.0005182419554330409,0.0,0.00010216009681323318,0.0,0.0,152.0,127.0,0.0,0.3374407582938389
volume_relative_20_zn30,1h,target_max_drawdown,0.0006082261097617447,0.0,0.0003947448935371636,0.0,0.0,130.0,72.0,0.0,0.4104265402843602
obv_zn30,1h,target_max_drawdown,0.00047775337588973343,0.1,0.0,0.0,0.0,167.0,187.0,0.1,0.2863507109004739
atr_zn30,1h,target_max_drawdown,0.0008731520501896739,0.35,0.00045349813196213657,0.0,0.0,88.0,63.0,0.35,0.5287677725118484
amplitude_range_zn30,1h,target_max_drawdown,0.0003395430976524949,0.0,0.0004491158240627303,0.0,0.0,194.0,65.0,0.0,0.35639810426540286
atr_slope_zn30,1h,target_max_drawdown,0.00048567348858341575,0.0,0.0,0.0,0.0,166.0,187.0,0.0,0.2672985781990521
trendline_slope_20_zn30,1h,target_max_drawdown,0.011594067327678204,1.0,0.0034835366894835794,0.0,0.0,11.0,11.0,1.0,0.781042654028436
ma_diff_5_20_zn30,1h,target_max_drawdown,0.0010351039236411452,0.15,0.0,0.0,0.0,74.0,187.0,0.15,0.38450236966824647
cci_zn30,1h,target_max_drawdown,0.0012098097940906882,0.8,0.0,0.0,0.0,66.0,187.0,0.8,0.522085308056872
adx_scaled_zn30,1h,target_max_drawdown,0.0006708037690259516,0.0,0.0006542815001874404,0.0,0.0,120.0,52.0,0.0,0.43886255924170614
vwap_zn30,1h,target_max_drawdown,0.0006789215840399265,0.15,0.0,0.0,0.0,116.0,187.0,0.15,0.34469194312796214
obv_diff1_zn30,1h,target_max_drawdown,0.0008154185488820076,0.0,0.00015892341720129396,0.0,0.0,93.0,113.0,0.0,0.4066350710900474
obv_pct_zn30,1h,target_max_drawdown,0.0007376422872766852,0.0,0.0,0.0,0.0,105.0,187.0,0.0,0.3251184834123223
obv_slope_14_zn30,1h,target_max_drawdown,0.0007446456584148109,0.0,0.00028904489561780417,0.0,0.0,101.0,84.0,0.0,0.4265402843601896
trend_flag_zn30,1h,target_max_drawdown,0.001525802188552916,0.75,0.002016325114975122,0.0,0.0,51.0,25.0,0.75,0.6798578199052133
range_flag_zn30,1h,target_max_drawdown,0.0003357019741088152,0.2,0.0003986335895920766,0.0,0.0,195.0,71.0,0.2,0.3897630331753555
high_vol_flag_zn30,1h,target_max_drawdown,0.0003532643895596266,0.0,2.1722102458677044e-05,0.0,0.0,191.0,151.0,0.0,0.2777251184834123
stress_flag_zn30,1h,target_max_drawdown,0.004524515476077795,0.25,0.0,0.0,0.0,20.0,187.0,0.25,0.4556872037914692
donchian_high_20_zn30,1h,target_max_drawdown,0.011525322683155537,1.0,0.0014193253312942183,0.0,0.0,12.0,37.0,1.0,0.7554502369668247
squeeze_on_zn30,1h,target_max_drawdown,0.0011493074707686901,0.35,0.0001433969525502124,0.0,0.0,67.0,116.0,0.35,0.49843601895734596
ppo_zn30,1h,target_max_drawdown,0.002737270900979638,0.95,0.0005200205057968601,0.0,0.0,29.0,60.0,0.95,0.7075355450236966
stoch_rsi_zn30,1h,target_max_drawdown,0.00045904700527898967,0.0,0.0,0.0,0.0,174.0,187.0,0.0,0.2597156398104265
williams_r_zn30,1h,target_max_drawdown,0.0006551452097482979,0.0,0.000851275003906925,0.0,0.0,123.0,46.0,0.0,0.44170616113744077
ichimoku_conv_zn30,1h,target_max_drawdown,0.0006955271819606423,0.0,0.0021139992473080183,0.0,0.0,112.0,22.0,0.0,0.47488151658767774
ichimoku_base_zn30,1h,target_max_drawdown,0.0065238336101174355,1.0,0.0007802336253335598,0.0,0.0,16.0,48.0,1.0,0.7412322274881517
ichimoku_span_a_zn30,1h,target_max_drawdown,0.0007885593804530799,0.0,0.00011359579608321993,0.0,0.0,95.0,124.0,0.0,0.39431279620853077
ichimoku_span_b_zn30,1h,target_max_drawdown,0.0006337123923003674,0.0,0.0002476923881830556,0.0,0.0,127.0,91.0,0.0,0.39526066350710903
