feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance,tree_rank,linear_rank,boruta_score,score_embedded
trend_flag_mm30,1h,target_logsharpe_ratio,0.004226353019475937,0.0,0.0061111573951994624,0.0,0.0,53.0,90.0,0.0,0.48582995951417
keltner_upper_20_mm30,1h,target_logsharpe_ratio,0.003908019978553057,0.25,0.0,0.0,0.0,68.0,196.5,0.25,0.4374493927125506
keltner_lower_20_mm30,1h,target_logsharpe_ratio,0.004338664468377829,0.9,0.0008107363640780748,0.0,0.0,50.0,139.0,0.9,0.628582995951417
stoch_rsi_mm30,1h,target_logsharpe_ratio,0.002256132196635008,0.0,0.014047569118510952,0.0,0.0,192.0,52.0,0.0,0.40404858299595137
williams_r_mm30,1h,target_logsharpe_ratio,0.002660950878635049,0.05,0.012461527239322825,0.0,0.0,137.0,58.0,0.05,0.45372469635627527
ichimoku_conv_mm30,1h,target_logsharpe_ratio,0.002080877311527729,0.05,0.001564851659287628,0.0,0.0,206.0,131.0,0.05,0.33874493927125504
ichimoku_base_mm30,1h,target_logsharpe_ratio,0.005627859383821487,0.9,0.0,0.0,0.0,19.0,196.5,0.9,0.6071255060728744
ichimoku_span_a_mm30,1h,target_logsharpe_ratio,0.003344971453770995,0.05,0.024753174557473338,0.0,0.0,88.0,31.0,0.05,0.5152631578947368
ichimoku_span_b_mm30,1h,target_logsharpe_ratio,0.0030676068272441626,0.05,0.004143285373994287,0.0,0.0,104.0,103.0,0.05,0.4440080971659919
cloud_thickness_mm30,1h,target_logsharpe_ratio,0.003401189111173153,0.1,0.011967454825096811,0.0,0.0,83.0,62.0,0.1,0.5042105263157894
supertrend_10_3_mm30,1h,target_logsharpe_ratio,0.0029893633909523487,0.15,0.01606758355967841,0.0,0.0,109.0,47.0,0.15,0.5053036437246964
heikin_ashi_trend_mm30,1h,target_logsharpe_ratio,0.0026127879973500967,0.1,0.034858521395700365,0.0,0.0,140.0,23.0,0.1,0.4896356275303644
ret_skew_30d_mm30,1h,target_logsharpe_ratio,0.003169809700921178,0.1,0.004307803342527239,0.0,0.0,93.0,101.0,0.1,0.46453441295546566
ret_kurt_30d_mm30,1h,target_logsharpe_ratio,0.002206870587542653,0.05,0.006529314659593124,0.0,0.0,198.0,86.0,0.05,0.38165991902834007
var_95_30d_mm30,1h,target_logsharpe_ratio,0.003119909204542637,0.1,0.004950483260069465,0.0,0.0,99.0,96.0,0.1,0.46372469635627533
cvar_95_30d_mm30,1h,target_logsharpe_ratio,0.003637169487774372,0.25,0.0032763365622306972,0.0,0.0,74.0,118.0,0.25,0.49615384615384617
z_score_gap_mm30,1h,target_logsharpe_ratio,0.0022677937522530556,0.0,0.0,0.0,0.0,190.0,196.5,0.0,0.28866396761133606
engulfing_up_cnt_20_mm30,1h,target_logsharpe_ratio,0.002673851791769266,0.0,0.0004912913648282091,0.0,0.0,136.0,142.0,0.0,0.3765182186234818
doji_ratio_20_mm30,1h,target_logsharpe_ratio,0.002276757964864373,0.05,0.009678325771874968,0.0,0.0,187.0,71.0,0.05,0.4027125506072874
hammer_cnt_20_mm30,1h,target_logsharpe_ratio,0.0025657156948000193,0.05,0.007890964352723464,0.0,0.0,147.0,79.0,0.05,0.42862348178137655
mfi_mm30,1h,target_logsharpe_ratio,0.002913527190685272,0.05,0.0,0.0,0.0,112.0,196.5,0.05,0.36182186234817815
cmf_mm30,1h,target_logsharpe_ratio,0.0027657204773277044,0.05,0.0036258481300287097,0.0,0.0,130.0,114.0,0.05,0.41404858299595143
price_volume_corr_20_mm30,1h,target_logsharpe_ratio,0.0027038631960749626,0.05,0.0,0.0,0.0,135.0,196.5,0.05,0.34319838056680163
price_position_ma200_mm30,1h,target_logsharpe_ratio,0.0023455899208784103,0.15,0.03423476836524399,0.0,0.0,179.0,24.0,0.15,0.4672469635627531
beta_btc_60d_mm30,1h,target_logsharpe_ratio,0.0022521617356687784,0.0,0.0,0.0,0.0,193.0,196.5,0.0,0.2862348178137652
distance_to_pivot_mm30,1h,target_logsharpe_ratio,0.002906792564317584,0.05,0.0,0.0,0.0,115.0,196.5,0.05,0.3593927125506073
volume_profile_hvn_mm30,1h,target_logsharpe_ratio,0.004089141730219126,0.0,0.0039817037423995226,0.0,0.0,60.0,108.0,0.0,0.46558704453441296
volume_profile_lvn_mm30,1h,target_logsharpe_ratio,0.002327299676835537,0.0,0.0038618459696723416,0.0,0.0,182.0,109.0,0.0,0.36599190283400806
hour_sin_mm30,1h,target_logsharpe_ratio,0.004399117082357407,0.5,0.009004642296419302,0.0,0.0,47.0,75.0,0.5,0.6028340080971659
hour_cos_mm30,1h,target_logsharpe_ratio,0.0,0.0,0.004023626417654637,0.0,0.0,245.0,105.0,0.0,0.31821862348178137
dow_sin_mm30,1h,target_logsharpe_ratio,0.006214366294443607,0.3,0.009278896171096129,0.0,0.0,13.0,72.0,0.3,0.5927935222672065
dow_cos_mm30,1h,target_logsharpe_ratio,0.005717680789530277,0.3,0.0,0.0,0.0,18.0,196.5,0.3,0.48793522267206485
_orig_idx,1h,target_logsharpe_ratio,0.0044336081482470036,0.35,0.0,0.0,0.0,44.0,196.5,0.35,0.4768825910931175
rolling_volatility,1h,target_logsharpe_ratio,0.0032356150913983583,0.3,0.0,0.0,0.0,91.0,196.5,0.3,0.4288259109311741
ewmavolatility,1h,target_logsharpe_ratio,0.007434905041009188,0.95,0.0,0.0,0.0,8.0,196.5,0.95,0.6260323886639676
return_skewness,1h,target_logsharpe_ratio,0.009685196913778782,1.0,0.30914001707405764,0.0,0.0,6.0,2.0,1.0,0.7951417004048583
tail_bias_norm,1h,target_logsharpe_ratio,0.004421246703714132,0.85,0.053768526471252465,0.0,0.0,45.0,14.0,0.85,0.7238461538461538
logreturn_pct_rank,1h,target_logsharpe_ratio,0.002241275506094098,0.1,0.009254519790702763,0.0,0.0,195.0,73.0,0.1,0.4046153846153846
target_vol_jump_prob,1h,target_logsharpe_ratio,0.018072325736284256,0.95,0.009888485647814447,0.0,0.0,3.0,70.0,0.95,0.7325101214574898
target_realized_vol,1h,target_logsharpe_ratio,0.0038717936258763075,0.15,0.0646005094610037,0.0,0.0,69.0,11.0,0.15,0.5668421052631578
target_breakout_prob,1h,target_logsharpe_ratio,0.16681431233882904,1.0,0.01547924124745287,0.0,0.0,1.0,50.0,1.0,0.7603238866396762
oi_mean_oc,1h,target_logsharpe_ratio,0.002216062508523464,0.0,0.0,0.0,0.0,196.0,196.5,0.0,0.28380566801619433
oi_mean_oc_z,1h,target_logsharpe_ratio,0.0020729464013129473,0.0,0.0,0.0,0.0,207.0,196.5,0.0,0.2748987854251012
long_percent_ls_acc_global,1h,target_logsharpe_ratio,0.002267152303829789,0.0,0.0,0.0,0.0,191.0,196.5,0.0,0.28785425101214573
long_percent_ls_acc_top,1h,target_logsharpe_ratio,0.0017832133453339338,0.05,0.0,0.0,0.0,228.0,196.5,0.05,0.2678947368421053
long_percent_ls_pos_top,1h,target_logsharpe_ratio,0.0019120863871648908,0.0,0.0011638044181365456,0.0,0.0,222.0,136.0,0.0,0.3117408906882591
open_basis_futures_basis,1h,target_logsharpe_ratio,0.003124956740066409,0.0,0.023032338028035483,0.0,0.0,98.0,34.0,0.0,0.4947368421052632
open_change_futures_basis,1h,target_logsharpe_ratio,0.0020353703293949366,0.0,0.0,0.0,0.0,209.0,196.5,0.0,0.2732793522267206
close_change_futures_basis,1h,target_logsharpe_ratio,0.0018896927358582616,0.0,0.0011892788132160013,0.0,0.0,223.0,135.0,0.0,0.3117408906882591
whale_index_value_whale_index,1h,target_logsharpe_ratio,0.0025371378287672997,0.0,0.008264967515292104,0.0,0.0,152.0,78.0,0.0,0.4153846153846154
taker_sell_volume_usd,1h,target_logsharpe_ratio,0.002580491127446294,0.0,0.0,0.0,0.0,145.0,196.5,0.0,0.3251012145748988
taker_sell_volume_usd_z,1h,target_logsharpe_ratio,0.0043288590386509895,0.35,0.015316728866856946,0.0,0.0,51.0,51.0,0.35,0.5890283400809716
taker_imbalance_z,1h,target_logsharpe_ratio,0.013819781132042408,1.0,0.032616422190701204,0.0,0.0,4.0,26.0,1.0,0.7773279352226721
taker_buy_sell_imbalance,1h,target_logsharpe_ratio,0.006095561198890209,0.95,0.0658033419340696,0.0,0.0,14.0,10.0,0.95,0.7721862348178138
cdri_index_value_futures_cdri,1h,target_logsharpe_ratio,0.004744208883494139,0.3,0.05401773780895195,0.0,0.0,36.0,13.0,0.3,0.6219433198380566
interest_rate_borrow_interest_rate_binance,1h,target_logsharpe_ratio,0.0023205294273793697,0.0,0.0,0.0,0.0,184.0,196.5,0.0,0.2935222672064778
premium_premium_index,1h,target_logsharpe_ratio,0.004780681803822517,0.4,0.012290625477531793,0.0,0.0,35.0,59.0,0.4,0.6055060728744939
altcoin_index_index,1h,target_logsharpe_ratio,0.003911132924258709,0.3,0.04465160774818253,0.0,0.0,67.0,18.0,0.3,0.5927935222672065
movcd_bitcoin_bitcoin_reserve_risk,1h,target_logsharpe_ratio,0.004211791791021824,0.5,0.01369106628368567,0.0,0.0,54.0,53.0,0.5,0.6149797570850202
vocd_bitcoin_bitcoin_reserve_risk,1h,target_logsharpe_ratio,0.003064245218411088,0.15,0.00466410282178496,0.0,0.0,105.0,98.0,0.15,0.4672469635627531
ahr999_value_ahr999,1h,target_logsharpe_ratio,0.005450390744954348,0.85,0.30914001707405764,0.0,0.0,20.0,2.0,0.85,0.7538056680161944
active_address_count_bitcoin_active_addresses,1h,target_logsharpe_ratio,0.004696936812251806,0.25,0.045373878179425856,0.0,0.0,37.0,17.0,0.25,0.6078947368421053
new_address_count_bitcoin_new_addresses,1h,target_logsharpe_ratio,0.004559869412332773,0.35,0.023338729965561283,0.0,0.0,41.0,32.0,0.35,0.61251012145749
net_unpnl_bitcoin_bitcoin_net_unrealized_profit_loss,1h,target_logsharpe_ratio,0.004260202869772911,0.35,0.30914001707405764,0.0,0.0,52.0,2.0,0.35,0.6278947368421053
sth_sopr_bitcoin_sth_sopr,1h,target_logsharpe_ratio,0.00627782940864563,0.6,0.03788472453105282,0.0,0.0,11.0,22.0,0.6,0.6948987854251012
lth_sopr_bitcoin_lth_sopr,1h,target_logsharpe_ratio,0.003711480414494872,0.3,0.009919592021974004,0.0,0.0,71.0,68.0,0.3,0.5490688259109312
short_term_holder_supply_bitcoin_bitcoin_short_term_holder_supply,1h,target_logsharpe_ratio,0.00462384195998311,0.3,0.07120209010268264,0.0,0.0,40.0,9.0,0.3,0.6219433198380566
rhodl_ratio_bitcoin_bitcoin_rhodl_ratio,1h,target_logsharpe_ratio,0.004196475259959698,0.1,0.0,0.0,0.0,56.0,196.5,0.1,0.417165991902834
bitcoin_dominance_bitcoin_bitcoin_dominance,1h,target_logsharpe_ratio,0.0046539343893527985,0.35,0.0,0.0,0.0,38.0,196.5,0.35,0.48174089068825915
global_m2_yoy_growth_bitcoin_bitcoin_vs_global_m2_growth,1h,target_logsharpe_ratio,0.005284624174237251,0.45,0.0,0.0,0.0,25.0,196.5,0.45,0.5122672064777328
us_m2_yoy_growth_bitcoin_bitcoin_vs_us_m2_growth,1h,target_logsharpe_ratio,0.005387470126152039,0.5,0.013159868737036296,0.0,0.0,22.0,55.0,0.5,0.6392712550607287
us_m2_supply_bitcoin_bitcoin_vs_us_m2_growth,1h,target_logsharpe_ratio,0.0013012326089665294,0.0,0.0,0.0,0.0,236.0,196.5,0.0,0.25141700404858297
bubble_index_bitcoin_bubble_index,1h,target_logsharpe_ratio,0.0037379590794444084,0.15,0.006170161591783178,0.0,0.0,70.0,88.0,0.15,0.5036842105263157
google_trend_percent_bitcoin_bubble_index,1h,target_logsharpe_ratio,0.003968771547079086,0.25,0.0030746458093523334,0.0,0.0,64.0,122.0,0.25,0.5010121457489879
mining_difficulty_bitcoin_bubble_index,1h,target_logsharpe_ratio,0.0025146647822111845,0.15,0.0,0.0,0.0,157.0,196.5,0.15,0.3453846153846154
transaction_count_bitcoin_bubble_index,1h,target_logsharpe_ratio,0.004417788702994585,0.3,0.0014655124385410784,0.0,0.0,46.0,134.0,0.3,0.5158704453441295
address_send_count_bitcoin_bubble_index,1h,target_logsharpe_ratio,0.003933093044906855,0.05,0.0,0.0,0.0,66.0,196.5,0.05,0.39906882591093124
puell_multiple_puell_multiple,1h,target_logsharpe_ratio,0.004904328845441341,0.35,0.0,0.0,0.0,31.0,196.5,0.35,0.4874089068825911
correlation_gld,1h,target_logsharpe_ratio,0.003989293705672026,0.2,0.008913872867676875,0.0,0.0,63.0,76.0,0.2,0.5290688259109311
correlation_iwm,1h,target_logsharpe_ratio,0.00405231723561883,0.05,0.016560022220363662,0.0,0.0,62.0,45.0,0.05,0.5249797570850202
correlation_qqq,1h,target_logsharpe_ratio,0.00511917844414711,0.4,0.026066727490463376,0.0,0.0,27.0,29.0,0.4,0.6362753036437246
correlation_tlt,1h,target_logsharpe_ratio,0.0041014146991074085,0.2,0.0061358533728616505,0.0,0.0,59.0,89.0,0.2,0.5217813765182185
etf_btc_change_usd,1h,target_logsharpe_ratio,0.005301184952259064,0.6,0.022395516992441154,0.0,0.0,23.0,36.0,0.6,0.6738461538461539
etf_eth_net_assets_usd,1h,target_logsharpe_ratio,0.004394634626805782,0.1,0.00728508972107291,0.0,0.0,49.0,83.0,0.1,0.5147368421052632
etf_eth_change_usd,1h,target_logsharpe_ratio,0.0040857526473701,0.2,0.00363442210669123,0.0,0.0,61.0,113.0,0.2,0.5007287449392713
funding_rate,1h,target_logsharpe_ratio,0.0024815534707158804,0.0,0.0,0.0,0.0,164.0,196.5,0.0,0.3097165991902834
basis_z,1h,target_logsharpe_ratio,0.0035675012040883303,0.2,0.0461590829497263,0.0,0.0,77.0,16.0,0.2,0.5663157894736842
volume,1h,target_drawdown_prob,0.001353864441625774,0.0,0.0,0.0,0.0,216.0,147.0,0.0,0.30769230769230765
rsi,1h,target_drawdown_prob,0.0012917809654027224,0.0,0.0,0.0,0.0,222.0,147.0,0.0,0.302834008097166
macd_hist,1h,target_drawdown_prob,0.0018594760913401842,0.0,0.0,0.0,0.0,145.0,147.0,0.0,0.3651821862348178
kdj_j,1h,target_drawdown_prob,0.004849348682910204,0.7,0.23145538210491717,0.0,0.0,16.0,7.0,0.7,0.7229959514170041
momentum,1h,target_drawdown_prob,0.001352416817098856,0.0,0.0,0.0,0.0,217.0,147.0,0.0,0.3068825910931174
vol_change,1h,target_drawdown_prob,0.0017122287536039948,0.0,0.0,0.0,0.0,172.0,147.0,0.0,0.34331983805668015
obv,1h,target_drawdown_prob,0.0021906394977122545,0.0,0.0,0.0,0.0,90.0,147.0,0.0,0.4097165991902834
cci,1h,target_drawdown_prob,0.006043317727744579,1.0,0.06906890080442758,0.0,0.0,12.0,15.0,1.0,0.779757085020243
adx,1h,target_drawdown_prob,0.002215328859165311,0.0,0.0,0.0,0.0,87.0,147.0,0.0,0.4121457489878543
plus_di,1h,target_drawdown_prob,0.002350450260564685,0.0,0.0,0.0,0.0,72.0,147.0,0.0,0.42429149797570853
minus_di,1h,target_drawdown_prob,0.002728113904595375,0.1,0.1585062821999516,0.0,0.0,49.0,11.0,0.1,0.5730364372469635
trend_flag,1h,target_drawdown_prob,0.0,0.0,0.007642286175002164,0.0,0.0,243.5,43.0,0.0,0.3696356275303644
boll_bandwidth,1h,target_drawdown_prob,0.0028767245821654797,0.05,0.0004532308531382237,0.0,0.0,41.0,45.0,0.05,0.5419838056680162
range_flag,1h,target_drawdown_prob,0.004557913634926081,0.0,0.00888880195854645,0.0,0.0,17.0,40.0,0.0,0.5554655870445344
high_vol_flag,1h,target_drawdown_prob,0.0,0.0,0.0,0.0,0.0,243.5,147.0,0.0,0.2854251012145749
stress_flag,1h,target_drawdown_prob,0.0,0.0,0.0,0.0,0.0,243.5,147.0,0.0,0.2854251012145749
donchian_high_20,1h,target_drawdown_prob,0.0029840702190995216,0.0,0.0,0.0,0.0,39.0,147.0,0.0,0.45101214574898785
squeeze_on,1h,target_drawdown_prob,0.005865258164703846,0.05,0.043618078107125945,0.0,0.0,13.0,22.0,0.05,0.5832793522267206
ppo,1h,target_drawdown_prob,0.003925629425793886,0.45,0.0,0.0,0.0,21.0,147.0,0.45,0.555587044534413
tsi,1h,target_drawdown_prob,0.0008580370922572911,0.0,0.0,0.0,0.0,236.0,147.0,0.0,0.291497975708502
cloud_thickness,1h,target_drawdown_prob,0.0016905659576877952,0.0,0.0,0.0,0.0,177.0,147.0,0.0,0.33927125506072875
heikin_ashi_trend,1h,target_drawdown_prob,0.001507330103777349,0.0,0.0,0.0,0.0,205.0,147.0,0.0,0.3165991902834008
ret_skew_30d,1h,target_drawdown_prob,0.002084336942061782,0.0,0.0,0.0,0.0,112.0,147.0,0.0,0.3919028340080971
ret_kurt_30d,1h,target_drawdown_prob,0.0020874824840575457,0.0,0.0,0.0,0.0,110.0,147.0,0.0,0.3935222672064777
var_95_30d,1h,target_drawdown_prob,0.001934038009494543,0.0,0.01148431106484243,0.0,0.0,135.0,36.0,0.0,0.4631578947368421
cvar_95_30d,1h,target_drawdown_prob,0.0021010416094213724,0.0,0.0,0.0,0.0,108.0,147.0,0.0,0.3951417004048583
z_score_gap,1h,target_drawdown_prob,0.0020845576655119658,0.0,0.020771311131117215,0.0,0.0,111.0,29.0,0.0,0.4882591093117409
doji_ratio_20,1h,target_drawdown_prob,0.0006592253339476883,0.0,0.0,0.0,0.0,238.0,147.0,0.0,0.28987854251012146
hammer_cnt_20,1h,target_drawdown_prob,0.0032113236375153065,0.0,0.026971306612841944,0.0,0.0,35.0,26.0,0.0,0.5522267206477733
engulfing_up_cnt_20,1h,target_drawdown_prob,0.0025717676617205143,0.05,0.007585295467757704,0.0,0.0,58.0,44.0,0.05,0.5290283400809717
mfi,1h,target_drawdown_prob,0.0017323315842077136,0.0,0.0,0.0,0.0,169.0,147.0,0.0,0.345748987854251
cmf,1h,target_drawdown_prob,0.0030957860872149467,0.4,0.033490245488893275,0.0,0.0,37.0,24.0,0.4,0.6322267206477733
price_volume_corr_20,1h,target_drawdown_prob,0.0022613329347223043,0.0,0.0,0.0,0.0,81.0,147.0,0.0,0.41700404858299595
price_position_ma200,1h,target_drawdown_prob,0.002853320213034749,0.0,0.0,0.0,0.0,44.0,147.0,0.0,0.4469635627530364
r_sym,1h,target_drawdown_prob,0.01572127640247345,1.0,0.0,0.0,0.0,6.0,147.0,1.0,0.6777327935222672
r_btc,1h,target_drawdown_prob,0.0020748090464621782,0.0,0.0,0.0,0.0,114.0,147.0,0.0,0.3902834008097166
beta_btc_60d,1h,target_drawdown_prob,0.001879383227787912,0.0,0.0,0.0,0.0,141.0,147.0,0.0,0.3684210526315789
distance_to_pivot,1h,target_drawdown_prob,0.0013804666232317686,0.0,0.0,0.0,0.0,214.0,147.0,0.0,0.30931174089068825
hour_cos,1h,target_drawdown_prob,0.0034948494285345078,0.1,0.008985534405935757,0.0,0.0,28.0,39.0,0.1,0.5673684210526316
dow_sin,1h,target_drawdown_prob,0.0016805650666356087,0.1,0.0,0.0,0.0,179.0,147.0,0.1,0.3576518218623482
dow_cos,1h,target_drawdown_prob,0.0017002989770844579,0.15,0.0,0.0,0.0,175.0,147.0,0.15,0.3708906882591093
trend_flag_diff1,1h,target_drawdown_prob,0.0014408823335543275,0.05,0.0,0.0,0.0,211.0,147.0,0.05,0.3217408906882591
trend_flag_slope_24h,1h,target_drawdown_prob,0.0021862054709345102,0.0,0.0,0.0,0.0,91.0,147.0,0.0,0.4089068825910931
range_flag_diff1,1h,target_drawdown_prob,0.004552168305963278,0.0,0.0,0.0,0.0,18.0,147.0,0.0,0.4680161943319838
range_flag_slope_24h,1h,target_drawdown_prob,0.003328378312289715,0.3,0.0,0.0,0.0,32.0,147.0,0.3,0.5166801619433199
ppo_diff1,1h,target_drawdown_prob,0.0016678295796737075,0.05,0.0,0.0,0.0,181.0,147.0,0.05,0.3460323886639676
ppo_slope_24h,1h,target_drawdown_prob,0.0032353808637708426,0.35,0.0,0.0,0.0,34.0,147.0,0.35,0.5250607287449393
stoch_rsi_diff1,1h,target_drawdown_prob,0.0015908891800791025,0.0,0.01832038704587429,0.0,0.0,193.0,32.0,0.0,0.4194331983805668
stoch_rsi_slope_24h,1h,target_drawdown_prob,0.002356781857088208,0.0,0.0,0.0,0.0,69.0,147.0,0.0,0.42672064777327934
psar_diff1,1h,target_drawdown_prob,0.0019525204552337527,0.0,0.0,0.0,0.0,132.0,147.0,0.0,0.3757085020242915
psar_slope_24h,1h,target_drawdown_prob,0.002301353495568037,0.0,0.0,0.0,0.0,76.0,147.0,0.0,0.42105263157894735
ret_skew_30d_diff1,1h,target_drawdown_prob,0.0014796184841543436,0.0,0.0,0.0,0.0,209.0,147.0,0.0,0.3133603238866397
ret_skew_30d_slope_24h,1h,target_drawdown_prob,0.0013222479028627276,0.0,0.0,0.0,0.0,220.0,147.0,0.0,0.3044534412955465
ret_kurt_30d_diff1,1h,target_drawdown_prob,0.0016733966767787933,0.0,0.0,0.0,0.0,180.0,147.0,0.0,0.3368421052631579
ret_kurt_30d_slope_24h,1h,target_drawdown_prob,0.0020118935499340296,0.0,0.0,0.0,0.0,123.0,147.0,0.0,0.38299595141700404
mfi_diff1,1h,target_drawdown_prob,0.0018445375608280301,0.0,0.0,0.0,0.0,147.0,147.0,0.0,0.36356275303643726
mfi_slope_24h,1h,target_drawdown_prob,0.0018137587467208505,0.0,0.0,0.0,0.0,152.0,147.0,0.0,0.35951417004048586
price_position_ma200_diff1,1h,target_drawdown_prob,0.0013994307955726981,0.0,0.0,0.0,0.0,213.0,147.0,0.0,0.3101214574898785
price_position_ma200_slope_24h,1h,target_drawdown_prob,0.002072130562737584,0.0,0.0,0.0,0.0,115.0,147.0,0.0,0.3894736842105263
macd_bullish_cross,1h,target_drawdown_prob,0.015403144992887974,0.9,0.0,0.0,0.0,7.0,147.0,0.9,0.6569230769230769
rsi_overbought,1h,target_drawdown_prob,0.0,0.0,0.0,0.0,0.0,243.5,147.0,0.0,0.2854251012145749
rsi_oversold,1h,target_drawdown_prob,0.0,0.0,0.0,0.0,0.0,243.5,147.0,0.0,0.2854251012145749
price_above_ma20,1h,target_drawdown_prob,0.13188539445400238,1.0,0.1629929764117679,0.0,0.0,2.0,10.0,1.0,0.7919028340080971
breakout_recent_high,1h,target_drawdown_prob,0.003450494259595871,0.05,0.04544590448331045,0.0,0.0,29.0,21.0,0.05,0.5711336032388663
trendline_slope_20,1h,target_drawdown_prob,0.002260159933939576,0.0,0.0,0.0,0.0,82.0,147.0,0.0,0.4161943319838056
ma_diff_5_20,1h,target_drawdown_prob,0.0023344687651842833,0.15,0.0,0.0,0.0,74.0,147.0,0.15,0.45267206477732796
volume_relative_20,1h,target_drawdown_prob,0.00173426722176373,0.05,0.0,0.0,0.0,168.0,147.0,0.05,0.3565587044534413
volume_percentile,1h,target_drawdown_prob,0.0015260394429787993,0.0,0.0,0.0,0.0,201.0,147.0,0.0,0.3198380566801619
distance_to_support,1h,target_drawdown_prob,0.0019304064335301518,0.0,0.0,0.0,0.0,136.0,147.0,0.0,0.3724696356275303
distance_to_resistance,1h,target_drawdown_prob,0.003145807422697544,0.15,0.0,0.0,0.0,36.0,147.0,0.15,0.4834412955465587
volume_spike_near_support,1h,target_drawdown_prob,0.0021457532420754433,0.05,0.0,0.0,0.0,96.0,147.0,0.05,0.41485829959514164
volume_spike_near_resist,1h,target_drawdown_prob,0.002982113976031542,0.05,0.0,0.0,0.0,40.0,147.0,0.05,0.4602024291497976
obv_diff1,1h,target_drawdown_prob,0.003269303822889924,0.05,0.0,0.0,0.0,33.0,147.0,0.05,0.4658704453441295
obv_pct,1h,target_drawdown_prob,0.0016952623846009374,0.0,0.0,0.0,0.0,176.0,147.0,0.0,0.340080971659919
obv_slope_14,1h,target_drawdown_prob,0.0011623548343777657,0.0,0.008818771245424864,0.0,0.0,231.0,41.0,0.0,0.3813765182186235
atr_ratio_price,1h,target_drawdown_prob,0.0018364964053034782,0.0,0.04068303144973707,0.0,0.0,148.0,23.0,0.0,0.4631578947368421
atr_ratio_range,1h,target_drawdown_prob,0.0021418172400444746,0.0,0.0,0.0,0.0,97.0,147.0,0.0,0.40404858299595137
atr_change,1h,target_drawdown_prob,0.001751690753735602,0.0,0.0,0.0,0.0,164.0,147.0,0.0,0.34979757085020247
atr_slope,1h,target_drawdown_prob,0.0015171477571129799,0.0,0.0,0.0,0.0,204.0,147.0,0.0,0.31740890688259105
amplitude_range,1h,target_drawdown_prob,0.0018331609899178147,0.05,0.0,0.0,0.0,149.0,147.0,0.05,0.3719433198380567
ma20_zn30,1h,target_drawdown_prob,0.0016630246536806226,0.0,0.0,0.0,0.0,183.0,147.0,0.0,0.334412955465587
boll_upper_zn30,1h,target_drawdown_prob,0.0039034876972436905,0.7,0.0,0.0,0.0,24.0,147.0,0.7,0.6031578947368421
boll_lower_zn30,1h,target_drawdown_prob,0.002105363877490163,0.0,0.0,0.0,0.0,107.0,147.0,0.0,0.39595141700404857
support_level_20_zn30,1h,target_drawdown_prob,0.0016416407888755202,0.0,0.0,0.0,0.0,185.0,147.0,0.0,0.3327935222672065
resistance_level_20_zn30,1h,target_drawdown_prob,0.002136234426870942,0.0,0.0,0.0,0.0,99.0,147.0,0.0,0.40242914979757083
distance_to_support_zn30,1h,target_drawdown_prob,0.001351187122054398,0.05,0.0,0.0,0.0,218.0,147.0,0.05,0.3160728744939271
distance_to_resistance_zn30,1h,target_drawdown_prob,0.001975616905838251,0.0,0.0,0.0,0.0,125.0,147.0,0.0,0.3813765182186235
volume_zn30,1h,target_drawdown_prob,0.002112549962475896,0.0,0.0,0.0,0.0,105.0,147.0,0.0,0.39757085020242916
vol_ma_zn30,1h,target_drawdown_prob,0.001823674887418747,0.0,0.01772416035032698,0.0,0.0,150.0,33.0,0.0,0.4534412955465587
volume_relative_20_zn30,1h,target_drawdown_prob,0.0016829577507451177,0.0,0.0,0.0,0.0,178.0,147.0,0.0,0.3384615384615385
obv_zn30,1h,target_drawdown_prob,0.001956808613613248,0.0,0.0,0.0,0.0,129.0,147.0,0.0,0.3781376518218623
atr_zn30,1h,target_drawdown_prob,0.0025930549018085003,0.0,0.0,0.0,0.0,54.0,147.0,0.0,0.4388663967611336
amplitude_range_zn30,1h,target_drawdown_prob,0.0014729690738022327,0.0,0.0,0.0,0.0,210.0,147.0,0.0,0.3125506072874494
atr_slope_zn30,1h,target_drawdown_prob,0.0012200847268104553,0.0,0.0,0.0,0.0,226.0,147.0,0.0,0.29959514170040485
trendline_slope_20_zn30,1h,target_drawdown_prob,0.0025342609733343124,0.0,0.0,0.0,0.0,61.0,147.0,0.0,0.4331983805668016
ma_diff_5_20_zn30,1h,target_drawdown_prob,0.0011184090981259942,0.0,0.0,0.0,0.0,232.0,147.0,0.0,0.29473684210526313
cci_zn30,1h,target_drawdown_prob,0.0020219148136675358,0.0,0.0,0.0,0.0,120.0,147.0,0.0,0.3854251012145749
adx_scaled_zn30,1h,target_drawdown_prob,0.0016030606348067522,0.0,0.0,0.0,0.0,190.0,147.0,0.0,0.32874493927125503
vwap_zn30,1h,target_drawdown_prob,0.0017479093512520194,0.0,0.0,0.0,0.0,166.0,147.0,0.0,0.3481781376518219
obv_diff1_zn30,1h,target_drawdown_prob,0.00507646519690752,0.85,0.04555783519285322,0.0,0.0,15.0,20.0,0.85,0.7432793522267207
obv_pct_zn30,1h,target_drawdown_prob,0.0015948854852467775,0.0,0.0,0.0,0.0,192.0,147.0,0.0,0.3271255060728745
obv_slope_14_zn30,1h,target_drawdown_prob,0.0016414641868323088,0.0,0.0,0.0,0.0,186.0,147.0,0.0,0.33198380566801616
