feature,period,target,tree_importance,boruta_keep,linear_coef,shap_value,tft_vsn_importance
obv_zn30,1d,target_max_drawdown,6.226777622941881e-05,0.0,0.0,0.0,0.0
atr_zn30,1d,target_max_drawdown,0.0015324137639254332,0.2,0.0,0.0,0.0
amplitude_range_zn30,1d,target_max_drawdown,0.0003290870226919651,0.0,0.0,0.0,0.0
atr_slope_zn30,1d,target_max_drawdown,0.0007329729269258678,0.0,0.0,0.0,0.0
trendline_slope_20_zn30,1d,target_max_drawdown,0.005590615328401327,0.7,0.0,0.0,0.0
ma_diff_5_20_zn30,1d,target_max_drawdown,0.000154691151692532,0.0,0.0,0.0,0.0
cci_zn30,1d,target_max_drawdown,4.175512367510237e-05,0.0,0.0,0.0,0.0
adx_scaled_zn30,1d,target_max_drawdown,0.0007812253315933049,0.0,0.0,0.0,0.0
vwap_zn30,1d,target_max_drawdown,0.0021814655046910048,0.25,0.0,0.0,0.0
obv_diff1_zn30,1d,target_max_drawdown,0.0009606392122805119,0.05,0.0,0.0,0.0
obv_pct_zn30,1d,target_max_drawdown,0.00023309994139708579,0.0,0.0,0.0,0.0
obv_slope_14_zn30,1d,target_max_drawdown,0.0003528344677761197,0.0,0.0,0.0,0.0
trend_flag_zn30,1d,target_max_drawdown,0.005904417019337416,0.7,0.0,0.0,0.0
range_flag_zn30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
high_vol_flag_zn30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
stress_flag_zn30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
keltner_upper_20_zn30,1d,target_max_drawdown,0.011745366267859936,1.0,0.0,0.0,0.0
keltner_lower_20_zn30,1d,target_max_drawdown,0.0018200703198090196,0.45,0.0,0.0,0.0
squeeze_on_zn30,1d,target_max_drawdown,0.0005914416396990418,0.0,0.0,0.0,0.0
ppo_zn30,1d,target_max_drawdown,0.0005879773525521159,0.0,0.0,0.0,0.0
stoch_rsi_zn30,1d,target_max_drawdown,0.0012239449424669147,0.0,0.0,0.0,0.0
williams_r_zn30,1d,target_max_drawdown,0.0002524611190892756,0.0,0.0,0.0,0.0
ichimoku_conv_zn30,1d,target_max_drawdown,5.6608459999551997e-05,0.1,0.0,0.0,0.0
ichimoku_base_zn30,1d,target_max_drawdown,0.0007288428605534136,0.0,0.0,0.0,0.0
ichimoku_span_a_zn30,1d,target_max_drawdown,0.0010452261194586754,0.1,0.0,0.0,0.0
ichimoku_span_b_zn30,1d,target_max_drawdown,0.0015498989960178733,0.2,0.0,0.0,0.0
cloud_thickness_zn30,1d,target_max_drawdown,7.326703052967787e-05,0.05,0.0,0.0,0.0
psar_zn30,1d,target_max_drawdown,4.477133188629523e-05,0.0,0.0,0.0,0.0
psar_flip_flag_zn30,1d,target_max_drawdown,0.00011703763448167592,0.0,0.0,0.0,0.0
supertrend_10_3_zn30,1d,target_max_drawdown,0.00010875266161747277,0.05,0.0,0.0,0.0
heikin_ashi_trend_zn30,1d,target_max_drawdown,0.00019753053493332118,0.0,0.0,0.0,0.0
ret_skew_30d_zn30,1d,target_max_drawdown,0.0005924702854827046,0.0,0.0,0.0,0.0
ret_kurt_30d_zn30,1d,target_max_drawdown,0.0026392661966383457,0.15,0.0,0.0,0.0
var_95_30d_zn30,1d,target_max_drawdown,0.0018875618698075414,0.0,0.0,0.0,0.0
cvar_95_30d_zn30,1d,target_max_drawdown,0.00031321225105784833,0.0,0.0,0.0,0.0
z_score_gap_zn30,1d,target_max_drawdown,0.0003545704821590334,0.0,0.0,0.0,0.0
engulfing_up_cnt_20_zn30,1d,target_max_drawdown,0.00021034233213867992,0.0,0.0,0.0,0.0
doji_ratio_20_zn30,1d,target_max_drawdown,0.0009283724939450622,0.0,0.0,0.0,0.0
hammer_cnt_20_zn30,1d,target_max_drawdown,0.00023818938643671572,0.0,0.0,0.0,0.0
mfi_zn30,1d,target_max_drawdown,0.0011018671793863177,0.2,0.0,0.0,0.0
cmf_zn30,1d,target_max_drawdown,0.0002634714765008539,0.0,0.0,0.0,0.0
price_volume_corr_20_zn30,1d,target_max_drawdown,0.0001372216356685385,0.0,0.0,0.0,0.0
price_position_ma200_zn30,1d,target_max_drawdown,0.0005411741440184414,0.15,0.0,0.0,0.0
beta_btc_60d_zn30,1d,target_max_drawdown,0.002006708877161145,0.25,0.0,0.0,0.0
distance_to_pivot_zn30,1d,target_max_drawdown,9.927819337463006e-05,0.0,0.0,0.0,0.0
volume_profile_hvn_zn30,1d,target_max_drawdown,0.00012191152200102806,0.0,0.0,0.0,0.0
volume_profile_lvn_zn30,1d,target_max_drawdown,0.0003341833653394133,0.0,0.0,0.0,0.0
dow_sin_zn30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
dow_cos_zn30,1d,target_max_drawdown,0.00014834698231425136,0.05,0.0,0.0,0.0
high_mm30,1d,target_max_drawdown,0.14110605418682098,1.0,0.0,0.0,0.0
low_mm30,1d,target_max_drawdown,0.01526285707950592,1.0,0.0,0.0,0.0
ma5_mm30,1d,target_max_drawdown,0.0010908033000305295,0.15,0.0,0.0,0.0
ma20_mm30,1d,target_max_drawdown,0.00021434735390357673,0.0,0.0,0.0,0.0
boll_upper_mm30,1d,target_max_drawdown,0.0030185477808117867,0.55,0.0,0.0,0.0
boll_lower_mm30,1d,target_max_drawdown,0.013178197667002678,0.95,0.0,0.0,0.0
support_level_20_mm30,1d,target_max_drawdown,0.00208119279704988,0.05,0.0,0.0,0.0
resistance_level_20_mm30,1d,target_max_drawdown,2.8950689738849178e-05,0.0,0.0,0.0,0.0
distance_to_support_mm30,1d,target_max_drawdown,0.0009330008761025965,0.05,0.0,0.0,0.0
distance_to_resistance_mm30,1d,target_max_drawdown,0.002442296128720045,0.4,0.0,0.0,0.0
volume_mm30,1d,target_max_drawdown,0.000565994530916214,0.0,0.0,0.0,0.0
vol_ma_mm30,1d,target_max_drawdown,0.0001516258780611679,0.0,0.0,0.0,0.0
volume_relative_20_mm30,1d,target_max_drawdown,4.159406671533361e-05,0.0,0.0,0.0,0.0
obv_mm30,1d,target_max_drawdown,0.0001734810502966866,0.0,0.0,0.0,0.0
amplitude_range_mm30,1d,target_max_drawdown,0.0012387781171128154,0.0,0.0,0.0,0.0
atr_slope_mm30,1d,target_max_drawdown,0.00017306690278928727,0.05,0.0,0.0,0.0
cci_mm30,1d,target_max_drawdown,0.0027099919971078634,0.25,0.0,0.0,0.0
adx_scaled_mm30,1d,target_max_drawdown,7.394853309961036e-05,0.0,0.0,0.0,0.0
vwap_mm30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
obv_diff1_mm30,1d,target_max_drawdown,9.737873915582895e-05,0.0,0.0,0.0,0.0
obv_pct_mm30,1d,target_max_drawdown,0.0002850572927854955,0.0,0.0,0.0,0.0
obv_slope_14_mm30,1d,target_max_drawdown,0.0008153296075761318,0.1,0.0,0.0,0.0
trend_flag_mm30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
keltner_upper_20_mm30,1d,target_max_drawdown,0.019311197102069855,1.0,0.0,0.0,0.0
keltner_lower_20_mm30,1d,target_max_drawdown,9.603918442735448e-06,0.1,0.0,0.0,0.0
stoch_rsi_mm30,1d,target_max_drawdown,0.0001818615710362792,0.0,0.0,0.0,0.0
williams_r_mm30,1d,target_max_drawdown,0.004775738809257746,0.0,0.0,0.0,0.0
ichimoku_conv_mm30,1d,target_max_drawdown,0.01236638706177473,0.55,0.0,0.0,0.0
ichimoku_base_mm30,1d,target_max_drawdown,1.0323441529180855e-05,0.0,0.0,0.0,0.0
ichimoku_span_a_mm30,1d,target_max_drawdown,0.0009671402513049543,0.0,0.0,0.0,0.0
ichimoku_span_b_mm30,1d,target_max_drawdown,4.682592589233536e-06,0.05,0.0,0.0,0.0
cloud_thickness_mm30,1d,target_max_drawdown,7.860929326852784e-05,0.05,0.0,0.0,0.0
supertrend_10_3_mm30,1d,target_max_drawdown,0.00027740283985622227,0.0,0.0,0.0,0.0
heikin_ashi_trend_mm30,1d,target_max_drawdown,0.00019561655062716454,0.05,0.0,0.0,0.0
ret_skew_30d_mm30,1d,target_max_drawdown,0.0007854190189391375,0.05,0.0,0.0,0.0
ret_kurt_30d_mm30,1d,target_max_drawdown,0.00031207696883939207,0.0,0.0,0.0,0.0
var_95_30d_mm30,1d,target_max_drawdown,0.0016746997134760022,0.05,0.0,0.0,0.0
cvar_95_30d_mm30,1d,target_max_drawdown,0.00010361640306655318,0.05,0.0,0.0,0.0
z_score_gap_mm30,1d,target_max_drawdown,9.039261203724891e-05,0.0,0.0,0.0,0.0
engulfing_up_cnt_20_mm30,1d,target_max_drawdown,3.530252070049755e-05,0.0,0.0,0.0,0.0
doji_ratio_20_mm30,1d,target_max_drawdown,0.005145471543073654,0.0,0.0,0.0,0.0
hammer_cnt_20_mm30,1d,target_max_drawdown,0.0065663461573421955,0.15,0.0,0.0,0.0
mfi_mm30,1d,target_max_drawdown,9.284970292355865e-05,0.0,0.0,0.0,0.0
cmf_mm30,1d,target_max_drawdown,0.00021122294128872454,0.0,0.0,0.0,0.0
price_volume_corr_20_mm30,1d,target_max_drawdown,7.567844295408577e-05,0.05,0.0,0.0,0.0
price_position_ma200_mm30,1d,target_max_drawdown,0.0004183076380286366,0.0,0.0,0.0,0.0
beta_btc_60d_mm30,1d,target_max_drawdown,0.0013413454871624708,0.15,0.0,0.0,0.0
distance_to_pivot_mm30,1d,target_max_drawdown,0.0010952446609735489,0.0,0.0,0.0,0.0
volume_profile_hvn_mm30,1d,target_max_drawdown,0.0003780568076763302,0.0,0.0,0.0,0.0
volume_profile_lvn_mm30,1d,target_max_drawdown,3.73698967450764e-05,0.0,0.0,0.0,0.0
hour_sin_mm30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
hour_cos_mm30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
dow_sin_mm30,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
dow_cos_mm30,1d,target_max_drawdown,0.001921589020639658,0.0,0.0,0.0,0.0
_orig_idx,1d,target_max_drawdown,0.0006237670313566923,0.15,0.0,0.0,0.0
rolling_volatility,1d,target_max_drawdown,0.0053041847422719,0.65,0.0,0.0,0.0
ewmavolatility,1d,target_max_drawdown,0.0020468845032155514,0.15,0.0,0.0,0.0
return_skewness,1d,target_max_drawdown,0.0012852653162553906,0.2,0.0,0.0,0.0
tail_bias_norm,1d,target_max_drawdown,0.0006582257919944823,0.0,0.0,0.0,0.0
logreturn_pct_rank,1d,target_max_drawdown,0.00013182871043682098,0.05,0.0,0.0,0.0
target_vol_jump_prob,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
target_realized_vol,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
target_breakout_prob,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
oi_mean_oc,1d,target_max_drawdown,0.00582145806401968,0.8,0.0,0.0,0.0
oi_mean_oc_z,1d,target_max_drawdown,0.0016927346587181091,0.05,0.0,0.0,0.0
long_percent_ls_acc_global,1d,target_max_drawdown,0.00023702795442659408,0.0,0.0,0.0,0.0
long_percent_ls_acc_top,1d,target_max_drawdown,0.002284053945913911,0.0,0.0,0.0,0.0
long_percent_ls_pos_top,1d,target_max_drawdown,0.0053550549782812595,0.7,0.0,0.0,0.0
open_basis_futures_basis,1d,target_max_drawdown,0.00010260262934025377,0.0,0.0,0.0,0.0
open_change_futures_basis,1d,target_max_drawdown,0.00010988187568727881,0.0,0.0,0.0,0.0
close_change_futures_basis,1d,target_max_drawdown,2.6226403861073777e-05,0.05,0.0,0.0,0.0
whale_index_value_whale_index,1d,target_max_drawdown,0.00028179551009088755,0.0,0.0,0.0,0.0
taker_sell_volume_usd,1d,target_max_drawdown,0.0002797116758301854,0.05,0.0,0.0,0.0
taker_sell_volume_usd_z,1d,target_max_drawdown,0.0003629369311966002,0.0,0.0,0.0,0.0
taker_imbalance_z,1d,target_max_drawdown,0.001222399529069662,0.05,0.0,0.0,0.0
taker_buy_sell_imbalance,1d,target_max_drawdown,0.0003983245696872473,0.0,0.0,0.0,0.0
cdri_index_value_futures_cdri,1d,target_max_drawdown,0.00031554646557196975,0.0,0.0,0.0,0.0
interest_rate_borrow_interest_rate_binance,1d,target_max_drawdown,0.0007704089512117207,0.1,0.0,0.0,0.0
premium_premium_index,1d,target_max_drawdown,0.0009048429783433676,0.0,0.0,0.0,0.0
altcoin_index_index,1d,target_max_drawdown,0.002231086138635874,0.75,0.0,0.0,0.0
movcd_bitcoin_bitcoin_reserve_risk,1d,target_max_drawdown,0.0016898592002689838,0.05,0.0,0.0,0.0
vocd_bitcoin_bitcoin_reserve_risk,1d,target_max_drawdown,0.0004677680553868413,0.0,0.0,0.0,0.0
ahr999_value_ahr999,1d,target_max_drawdown,0.0011675297282636166,0.15,0.0,0.0,0.0
active_address_count_bitcoin_active_addresses,1d,target_max_drawdown,0.0019157982897013426,0.0,0.0,0.0,0.0
new_address_count_bitcoin_new_addresses,1d,target_max_drawdown,0.00043699360685423017,0.0,0.0,0.0,0.0
net_unpnl_bitcoin_bitcoin_net_unrealized_profit_loss,1d,target_max_drawdown,0.0006305968854576349,0.0,0.0,0.0,0.0
sth_sopr_bitcoin_sth_sopr,1d,target_max_drawdown,0.0006940249586477876,0.0,0.0,0.0,0.0
lth_sopr_bitcoin_lth_sopr,1d,target_max_drawdown,0.0011597112752497196,0.0,0.0,0.0,0.0
short_term_holder_supply_bitcoin_bitcoin_short_term_holder_supply,1d,target_max_drawdown,0.0005145487957634032,0.0,0.0,0.0,0.0
rhodl_ratio_bitcoin_bitcoin_rhodl_ratio,1d,target_max_drawdown,0.0006575327133759856,0.1,0.0,0.0,0.0
bitcoin_dominance_bitcoin_bitcoin_dominance,1d,target_max_drawdown,0.003466926049441099,0.1,0.0,0.0,0.0
global_m2_yoy_growth_bitcoin_bitcoin_vs_global_m2_growth,1d,target_max_drawdown,0.005126610863953829,0.55,0.0,0.0,0.0
us_m2_yoy_growth_bitcoin_bitcoin_vs_us_m2_growth,1d,target_max_drawdown,0.0017743278294801712,0.05,0.0,0.0,0.0
us_m2_supply_bitcoin_bitcoin_vs_us_m2_growth,1d,target_max_drawdown,0.0,0.0,0.0,0.0,0.0
bubble_index_bitcoin_bubble_index,1d,target_max_drawdown,4.586520662996918e-05,0.0,0.0,0.0,0.0
google_trend_percent_bitcoin_bubble_index,1d,target_max_drawdown,0.0011667225044220686,0.0,0.0,0.0,0.0
mining_difficulty_bitcoin_bubble_index,1d,target_max_drawdown,0.005170899908989668,0.4,0.0,0.0,0.0
transaction_count_bitcoin_bubble_index,1d,target_max_drawdown,0.0008577402331866324,0.0,0.0,0.0,0.0
address_send_count_bitcoin_bubble_index,1d,target_max_drawdown,0.0010596949141472578,0.1,0.0,0.0,0.0
puell_multiple_puell_multiple,1d,target_max_drawdown,0.00037069659447297454,0.0,0.0,0.0,0.0
correlation_gld,1d,target_max_drawdown,0.0019711237400770187,0.05,0.0,0.0,0.0
correlation_iwm,1d,target_max_drawdown,0.003263935213908553,0.2,0.0,0.0,0.0
correlation_qqq,1d,target_max_drawdown,0.0034555834718048573,0.1,0.0,0.0,0.0
correlation_tlt,1d,target_max_drawdown,0.0015810761833563447,0.0,0.0,0.0,0.0
etf_btc_change_usd,1d,target_max_drawdown,0.0021541162859648466,0.0,0.0,0.0,0.0
etf_eth_net_assets_usd,1d,target_max_drawdown,0.0017191920196637511,0.0,0.0,0.0,0.0
etf_eth_change_usd,1d,target_max_drawdown,0.0002798096102196723,0.0,0.0,0.0,0.0
funding_rate,1d,target_max_drawdown,0.00013207035954110324,0.05,0.0,0.0,0.0
basis_z,1d,target_max_drawdown,0.0003292052133474499,0.0,0.0,0.0,0.0
volume,1h,target_binarytrend,0.0026294949930161238,0.0,0.02094015781798582,0.0,0.0
rsi,1h,target_binarytrend,0.0036435334477573633,0.15,0.001531712867232606,0.0,0.0
macd_hist,1h,target_binarytrend,0.003043878823518753,0.0,0.011458581411112202,0.0,0.0
kdj_j,1h,target_binarytrend,0.0041030715219676495,0.0,0.057707997193653986,0.0,0.0
momentum,1h,target_binarytrend,0.0034118418116122484,0.0,0.0026438443270860746,0.0,0.0
vol_change,1h,target_binarytrend,0.004006701055914164,0.0,0.00398523170332256,0.0,0.0
obv,1h,target_binarytrend,0.003552899230271578,0.0,0.004389920623831685,0.0,0.0
cci,1h,target_binarytrend,0.004961968865245581,0.5,0.07060936867755781,0.0,0.0
adx,1h,target_binarytrend,0.00456427363678813,0.0,0.010856523794134487,0.0,0.0
plus_di,1h,target_binarytrend,0.0034838481806218624,0.05,0.056431804317132225,0.0,0.0
minus_di,1h,target_binarytrend,0.004511330276727676,0.2,0.00521020603018647,0.0,0.0
trend_flag,1h,target_binarytrend,0.0022384729236364365,0.0,0.022205548953631707,0.0,0.0
boll_bandwidth,1h,target_binarytrend,0.0035101722460240126,0.05,0.0030309755927977076,0.0,0.0
range_flag,1h,target_binarytrend,0.0,0.0,0.037406835095148534,0.0,0.0
high_vol_flag,1h,target_binarytrend,0.0,0.0,0.01501573368138054,0.0,0.0
stress_flag,1h,target_binarytrend,0.0,0.0,0.007450337131425148,0.0,0.0
donchian_high_20,1h,target_binarytrend,0.004462890792638063,0.0,0.024169523168555924,0.0,0.0
squeeze_on,1h,target_binarytrend,0.004867349285632372,0.0,0.03871132615289503,0.0,0.0
ppo,1h,target_binarytrend,0.004878086969256401,0.1,0.10499943960396023,0.0,0.0
tsi,1h,target_binarytrend,0.00895715318620205,1.0,0.08313550178247656,0.0,0.0
cloud_thickness,1h,target_binarytrend,0.004042155109345913,0.0,0.0002744445952879535,0.0,0.0
heikin_ashi_trend,1h,target_binarytrend,0.004233561456203461,0.05,0.010682101241753674,0.0,0.0
ret_skew_30d,1h,target_binarytrend,0.0031798991840332747,0.0,0.05827065442144417,0.0,0.0
ret_kurt_30d,1h,target_binarytrend,0.0035469087306410074,0.0,0.017915304674012582,0.0,0.0
var_95_30d,1h,target_binarytrend,0.0038171641062945127,0.0,0.011804019932289423,0.0,0.0
cvar_95_30d,1h,target_binarytrend,0.004586514551192522,0.0,0.009229955825639884,0.0,0.0
z_score_gap,1h,target_binarytrend,0.0036204978823661804,0.0,0.007003685894975941,0.0,0.0
doji_ratio_20,1h,target_binarytrend,0.0036509698256850243,0.0,0.005401410747019989,0.0,0.0
hammer_cnt_20,1h,target_binarytrend,0.003589191474020481,0.05,0.028022964878811948,0.0,0.0
engulfing_up_cnt_20,1h,target_binarytrend,0.0036304679233580828,0.0,0.026112171189459278,0.0,0.0
mfi,1h,target_binarytrend,0.003240481950342655,0.0,0.04729466797263751,0.0,0.0
cmf,1h,target_binarytrend,0.003553777001798153,0.0,0.01614615719904263,0.0,0.0
price_volume_corr_20,1h,target_binarytrend,0.004325028974562883,0.0,0.040007937748364544,0.0,0.0
price_position_ma200,1h,target_binarytrend,0.004725664388388395,0.0,0.03795502200280902,0.0,0.0
r_sym,1h,target_binarytrend,0.003981139976531267,0.05,0.004571711722918205,0.0,0.0
r_btc,1h,target_binarytrend,0.006222633644938469,0.65,0.10548016427597375,0.0,0.0
beta_btc_60d,1h,target_binarytrend,0.0031616738997399807,0.0,0.01775221024467003,0.0,0.0
distance_to_pivot,1h,target_binarytrend,0.003948518540710211,0.05,0.0032779833218417945,0.0,0.0
hour_cos,1h,target_binarytrend,0.005981714464724064,0.45,0.0023963680463467084,0.0,0.0
dow_sin,1h,target_binarytrend,0.006507460027933121,0.4,0.01196462698994678,0.0,0.0
dow_cos,1h,target_binarytrend,0.0041161286644637585,0.1,0.015162414412842185,0.0,0.0
trend_flag_diff1,1h,target_binarytrend,0.0041463859379291534,0.2,0.03243809299401498,0.0,0.0
trend_flag_slope_24h,1h,target_binarytrend,0.004132719244807959,0.05,0.03898632149672207,0.0,0.0
range_flag_diff1,1h,target_binarytrend,0.003269830485805869,0.0,0.0177593805997995,0.0,0.0
range_flag_slope_24h,1h,target_binarytrend,0.004044094122946262,0.05,0.014860979967734679,0.0,0.0
ppo_diff1,1h,target_binarytrend,0.0041287364438176155,0.05,0.010172552463976763,0.0,0.0
ppo_slope_24h,1h,target_binarytrend,0.004124542232602835,0.15,0.02732370130540488,0.0,0.0
stoch_rsi_diff1,1h,target_binarytrend,0.003989888820797205,0.0,0.032837777308690315,0.0,0.0
stoch_rsi_slope_24h,1h,target_binarytrend,0.003462139517068863,0.0,0.05250718137069074,0.0,0.0
psar_diff1,1h,target_binarytrend,0.0035599737893790007,0.0,0.013094871554191843,0.0,0.0
psar_slope_24h,1h,target_binarytrend,0.003899632254615426,0.0,0.008438765597177433,0.0,0.0
ret_skew_30d_diff1,1h,target_binarytrend,0.0039194198325276375,0.0,0.010139131712263336,0.0,0.0
ret_skew_30d_slope_24h,1h,target_binarytrend,0.004331678617745638,0.0,0.02238552699317363,0.0,0.0
ret_kurt_30d_diff1,1h,target_binarytrend,0.0037472653202712536,0.0,0.014730082255724773,0.0,0.0
ret_kurt_30d_slope_24h,1h,target_binarytrend,0.0037990810815244913,0.0,0.00974736024194204,0.0,0.0
mfi_diff1,1h,target_binarytrend,0.004040355794131756,0.0,0.022159193172228857,0.0,0.0
mfi_slope_24h,1h,target_binarytrend,0.003789082868024707,0.0,0.04377123659519306,0.0,0.0
price_position_ma200_diff1,1h,target_binarytrend,0.003829558612778783,0.05,0.0016576534535713318,0.0,0.0
price_position_ma200_slope_24h,1h,target_binarytrend,0.004199713468551636,0.1,0.06916522219821059,0.0,0.0
macd_bullish_cross,1h,target_binarytrend,0.008901018649339676,0.05,0.01093547182407149,0.0,0.0
rsi_overbought,1h,target_binarytrend,0.0,0.0,0.014640515928256739,0.0,0.0
rsi_oversold,1h,target_binarytrend,0.004506794735789299,0.0,0.008349278618727961,0.0,0.0
price_above_ma20,1h,target_binarytrend,0.001487799803726375,0.05,0.006229303663768087,0.0,0.0
breakout_recent_high,1h,target_binarytrend,0.0027377179358154535,0.05,0.008493256503808276,0.0,0.0
trendline_slope_20,1h,target_binarytrend,0.0040443940088152885,0.0,0.04407320195954264,0.0,0.0
ma_diff_5_20,1h,target_binarytrend,0.0033312130253762007,0.0,0.05548891674407818,0.0,0.0
volume_relative_20,1h,target_binarytrend,0.003673990024253726,0.0,0.011691678530486714,0.0,0.0
volume_percentile,1h,target_binarytrend,0.004025008529424667,0.0,0.014827546985938135,0.0,0.0
distance_to_support,1h,target_binarytrend,0.004301782697439194,0.3,0.07151721424731343,0.0,0.0
distance_to_resistance,1h,target_binarytrend,0.0038189494516700506,0.0,0.004110769706175126,0.0,0.0
volume_spike_near_support,1h,target_binarytrend,0.0023459333460778,0.1,0.028471622487342283,0.0,0.0
volume_spike_near_resist,1h,target_binarytrend,0.0,0.15,0.005333747809545095,0.0,0.0
obv_diff1,1h,target_binarytrend,0.003581706201657653,0.0,0.011022541214829911,0.0,0.0
obv_pct,1h,target_binarytrend,0.0036664765793830156,0.0,0.0023097121696693773,0.0,0.0
obv_slope_14,1h,target_binarytrend,0.003212954383343458,0.0,0.0067931385692411245,0.0,0.0
atr_ratio_price,1h,target_binarytrend,0.0031687230803072453,0.0,0.06608339917084328,0.0,0.0
atr_ratio_range,1h,target_binarytrend,0.003964482806622982,0.0,0.02624263019764967,0.0,0.0
atr_change,1h,target_binarytrend,0.004234891850501299,0.05,0.054111638954047414,0.0,0.0
atr_slope,1h,target_binarytrend,0.0036309706047177315,0.0,0.01898304127584532,0.0,0.0
amplitude_range,1h,target_binarytrend,0.0034525087103247643,0.0,0.029145446710670635,0.0,0.0
ma20_zn30,1h,target_binarytrend,0.0031778274569660425,0.05,0.0704295199869237,0.0,0.0
boll_upper_zn30,1h,target_binarytrend,0.003784986911341548,0.0,0.04278798067201528,0.0,0.0
boll_lower_zn30,1h,target_binarytrend,0.004360654391348362,0.1,0.04515310254327332,0.0,0.0
support_level_20_zn30,1h,target_binarytrend,0.004450706765055656,0.1,0.04732858628678933,0.0,0.0
resistance_level_20_zn30,1h,target_binarytrend,0.004217125009745359,0.0,0.03242897606939728,0.0,0.0
distance_to_support_zn30,1h,target_binarytrend,0.003842046484351158,0.0,0.018704783484317963,0.0,0.0
distance_to_resistance_zn30,1h,target_binarytrend,0.004300366155803204,0.05,0.09568156993146795,0.0,0.0
volume_zn30,1h,target_binarytrend,0.003724374109879136,0.05,0.07445239512562878,0.0,0.0
vol_ma_zn30,1h,target_binarytrend,0.00391736626625061,0.05,0.037006834850031076,0.0,0.0
volume_relative_20_zn30,1h,target_binarytrend,0.003921047784388065,0.0,0.10294910926977624,0.0,0.0
obv_zn30,1h,target_binarytrend,0.003512746887281537,0.0,0.03561882255586025,0.0,0.0
atr_zn30,1h,target_binarytrend,0.004157690797001123,0.0,0.008413759205310003,0.0,0.0
amplitude_range_zn30,1h,target_binarytrend,0.0039865099824965,0.0,0.06581181343390251,0.0,0.0
atr_slope_zn30,1h,target_binarytrend,0.003845215542241931,0.0,0.035211878415016044,0.0,0.0
trendline_slope_20_zn30,1h,target_binarytrend,0.004253221210092306,0.0,0.04831547555545514,0.0,0.0
ma_diff_5_20_zn30,1h,target_binarytrend,0.003480183891952038,0.0,0.03049274400497624,0.0,0.0
cci_zn30,1h,target_binarytrend,0.003252539550885558,0.0,0.019526073625058298,0.0,0.0
adx_scaled_zn30,1h,target_binarytrend,0.0031968802213668823,0.0,0.028803783992503457,0.0,0.0
vwap_zn30,1h,target_binarytrend,0.003557749791070819,0.0,0.0021339500628975282,0.0,0.0
obv_diff1_zn30,1h,target_binarytrend,0.003979293163865805,0.0,0.1326032940711738,0.0,0.0
obv_pct_zn30,1h,target_binarytrend,0.0031270866747945547,0.0,0.023261166475412997,0.0,0.0
obv_slope_14_zn30,1h,target_binarytrend,0.003414855105802417,0.0,0.00610884289884497,0.0,0.0
trend_flag_zn30,1h,target_binarytrend,0.004133972804993391,0.0,0.030252426185634493,0.0,0.0
range_flag_zn30,1h,target_binarytrend,0.0029896653722971678,0.0,0.041412389097914525,0.0,0.0
high_vol_flag_zn30,1h,target_binarytrend,0.003325773635879159,0.0,0.008959718292054338,0.0,0.0
stress_flag_zn30,1h,target_binarytrend,0.0,0.0,0.01711295431309511,0.0,0.0
keltner_upper_20_zn30,1h,target_binarytrend,0.003607336198911071,0.0,0.06595207914199945,0.0,0.0
keltner_lower_20_zn30,1h,target_binarytrend,0.004227490164339542,0.15,0.006171927557082253,0.0,0.0
squeeze_on_zn30,1h,target_binarytrend,0.0036923675797879696,0.0,0.03969569648938309,0.0,0.0
ppo_zn30,1h,target_binarytrend,0.004162062890827656,0.05,0.03372002856912719,0.0,0.0
stoch_rsi_zn30,1h,target_binarytrend,0.0038687882479280233,0.05,0.05989368630420253,0.0,0.0
williams_r_zn30,1h,target_binarytrend,0.003801983315497637,0.0,0.08444044993332823,0.0,0.0
ichimoku_conv_zn30,1h,target_binarytrend,0.0037447954528033733,0.1,0.017733408111112344,0.0,0.0
ichimoku_base_zn30,1h,target_binarytrend,0.003042337717488408,0.0,0.0027751070070202105,0.0,0.0
ichimoku_span_a_zn30,1h,target_binarytrend,0.00389255047775805,0.05,0.032825646659990715,0.0,0.0
ichimoku_span_b_zn30,1h,target_binarytrend,0.0038967726286500692,0.05,0.011959350454742917,0.0,0.0
cloud_thickness_zn30,1h,target_binarytrend,0.0038275839760899544,0.0,0.045693295393626036,0.0,0.0
psar_zn30,1h,target_binarytrend,0.0038805301301181316,0.0,0.0028964335934225,0.0,0.0
psar_flip_flag_zn30,1h,target_binarytrend,0.003826156025752425,0.0,0.004776723615138994,0.0,0.0
supertrend_10_3_zn30,1h,target_binarytrend,0.004296743310987949,0.1,0.0004919929440457403,0.0,0.0
