feature,tree_importance,perm_mean,perm_std,base_score,delta_metric,tree_rank,perm_rank,rank_avg,rank_pct,period,target,era,block_len,embargo,purge,perm_ci95_low,perm_ci95_high
cmf_zn30,0.0017573959,-7.36452684186456e-07,8.584687513530178e-07,-0.0064434169276601765,-7.36452684186456e-07,119.0,175.0,147.0,0.6933962264150944,1h,target_logreturn,2025,36,0,0,-1.4889337221436631e-06,1.602835377075104e-08
cloud_thickness_zn30,0.0017475085,-7.3363370367283616e-06,1.335542169073166e-06,-0.0064434169276601765,-7.3363370367283616e-06,120.0,210.0,165.0,0.7783018867924528,1h,target_logreturn,2025,36,0,0,-8.506991362859488e-06,-6.165682710597236e-06
open_basis_futures_basis,0.0017261787,5.647150888554893e-06,1.8636251244059758e-06,-0.0064434169276601765,5.647150888554893e-06,121.0,67.0,94.0,0.44339622641509435,1h,target_logreturn,2025,36,0,0,4.013611443157573e-06,7.280690333952212e-06
z_score_gap_mm30,0.0017258913,5.50458202705096e-06,3.6789422840213695e-06,-0.0064434169276601765,5.50458202705096e-06,122.0,71.0,96.5,0.455188679245283,1h,target_logreturn,2025,36,0,0,2.2798469343618728e-06,8.729317119740048e-06
tsi_mm30,0.0017189956,7.506770188341928e-06,9.439485118941938e-07,-0.0064434169276601765,7.506770188341928e-06,123.0,51.0,87.0,0.41037735849056606,1h,target_logreturn,2025,36,0,0,6.679362836718695e-06,8.334177539965162e-06
obv_diff1,0.0017146358,7.691775148001983e-07,7.154432001005301e-06,-0.0064434169276601765,7.691775148001983e-07,124.0,134.0,129.0,0.6084905660377359,1h,target_logreturn,2025,36,0,0,-5.501958632701698e-06,7.040313662302095e-06
vol_ma_mm30,0.0017137356,-3.9088000096172694e-06,1.7527145211438692e-06,-0.0064434169276601765,-3.9088000096172694e-06,125.0,200.0,162.5,0.7665094339622641,1h,target_logreturn,2025,36,0,0,-5.445122024873314e-06,-2.3724779943612254e-06
ma20_zn30,0.001712626,-3.756027772436679e-06,2.244912538869943e-06,-0.0064434169276601765,-3.756027772436679e-06,126.0,199.0,162.5,0.7665094339622641,1h,target_logreturn,2025,36,0,0,-5.723780372294973e-06,-1.7882751725783855e-06
adx_scaled_zn30,0.0017096829,6.33203041455685e-06,2.080978088169463e-06,-0.0064434169276601765,6.33203041455685e-06,127.0,61.0,94.0,0.44339622641509435,1h,target_logreturn,2025,36,0,0,4.507972696341737e-06,8.156088132771962e-06
ret_skew_30d,0.0017055784,0.00020852467087972994,6.682677904945243e-06,-0.0064434169276601765,0.00020852467087972994,128.0,6.0,67.0,0.3160377358490566,1h,target_logreturn,2025,36,0,0,0.0002026670454293901,0.00021438229633006977
volume_percentile,0.0016967799,2.544845269091857e-06,3.4906517366631054e-06,-0.0064434169276601765,2.544845269091857e-06,129.0,102.0,115.5,0.5448113207547169,1h,target_logreturn,2025,36,0,0,-5.148458819390512e-07,5.604536420122765e-06
mfi_zn30,0.0016943687,1.3716200114135755e-06,1.7032404400623272e-06,-0.0064434169276601765,1.3716200114135755e-06,130.0,122.0,126.0,0.5943396226415094,1h,target_logreturn,2025,36,0,0,-1.2133605974078415e-07,2.864576082567935e-06
volume_relative_20_mm30,0.0016836256,-2.328449495565127e-06,2.7589421668048615e-06,-0.0064434169276601765,-2.328449495565127e-06,131.0,190.0,160.5,0.7570754716981132,1h,target_logreturn,2025,36,0,0,-4.74676893010389e-06,8.986993897363662e-08
doji_ratio_20_mm30,0.0016789509,-2.4869322455531306e-06,6.745772554972231e-07,-0.0064434169276601765,-2.4869322455531306e-06,132.0,191.0,161.5,0.7617924528301887,1h,target_logreturn,2025,36,0,0,-3.078225280505008e-06,-1.895639210601253e-06
vwap_zn30,0.00167752,3.6706072826315355e-06,2.1370059471911102e-06,-0.0064434169276601765,3.6706072826315355e-06,133.0,89.0,111.0,0.5235849056603774,1h,target_logreturn,2025,36,0,0,1.7974389806652013e-06,5.5437755845978694e-06
cmf_mm30,0.0016602984,9.640143671602041e-06,4.188948740272959e-06,-0.0064434169276601765,9.640143671602041e-06,134.0,41.0,87.5,0.41273584905660377,1h,target_logreturn,2025,36,0,0,5.968368209697163e-06,1.331191913350692e-05
distance_to_pivot_zn30,0.0016602941,1.0917695680006007e-05,3.660408939687667e-06,-0.0064434169276601765,1.0917695680006007e-05,135.0,34.0,84.5,0.39858490566037735,1h,target_logreturn,2025,36,0,0,7.709205779886903e-06,1.4126185580125111e-05
obv_slope_14_zn30,0.0016587776,1.0444897730009852e-05,4.828501292748581e-06,-0.0064434169276601765,1.0444897730009852e-05,136.0,35.0,85.5,0.4033018867924528,1h,target_logreturn,2025,36,0,0,6.212529738957529e-06,1.4677265721062177e-05
