feature,target,metric,value,window_start,window_end
etf_btc_change_usd,target_logreturn,ic,0.022688869603268685,2024-07-23 01:00:00,2025-06-11 00:00:00
etf_eth_net_assets_usd,target_logreturn,ic,-0.011692704429851115,2024-07-23 01:00:00,2025-06-11 00:00:00
etf_eth_change_usd,target_logreturn,ic,0.011398734085447445,2024-07-23 01:00:00,2025-06-11 00:00:00
donchian_high_20,target_logsharpe_ratio,ic,0.0013244051674329447,2024-07-23 01:00:00,2025-06-11 00:00:00
volume,target_logsharpe_ratio,ic,-0.0010672782984936487,2024-07-23 01:00:00,2025-06-11 00:00:00
rsi,target_logsharpe_ratio,ic,-0.02098768937437641,2024-07-23 01:00:00,2025-06-11 00:00:00
macd_hist,target_logsharpe_ratio,ic,-0.014625331704004235,2024-07-23 01:00:00,2025-06-11 00:00:00
kdj_j,target_logsharpe_ratio,ic,-0.029851083563834535,2024-07-23 01:00:00,2025-06-11 00:00:00
momentum,target_logsharpe_ratio,ic,-0.03287537656351012,2024-07-23 01:00:00,2025-06-11 00:00:00
vol_change,target_logsharpe_ratio,ic,0.010654245075726498,2024-07-23 01:00:00,2025-06-11 00:00:00
obv,target_logsharpe_ratio,ic,-0.0021007400079320086,2024-07-23 01:00:00,2025-06-11 00:00:00
amplitude_range,target_logsharpe_ratio,ic,0.010116892072898296,2024-07-23 01:00:00,2025-06-11 00:00:00
cci,target_logsharpe_ratio,ic,-0.027383786294992704,2024-07-23 01:00:00,2025-06-11 00:00:00
adx,target_logsharpe_ratio,ic,0.006586057995260222,2024-07-23 01:00:00,2025-06-11 00:00:00
plus_di,target_logsharpe_ratio,ic,-0.024077304350020427,2024-07-23 01:00:00,2025-06-11 00:00:00
minus_di,target_logsharpe_ratio,ic,0.025636423982326635,2024-07-23 01:00:00,2025-06-11 00:00:00
trend_flag,target_logsharpe_ratio,ic,0.0061703262422828555,2024-07-23 01:00:00,2025-06-11 00:00:00
boll_bandwidth,target_logsharpe_ratio,ic,0.007997642138006284,2024-07-23 01:00:00,2025-06-11 00:00:00
range_flag,target_logsharpe_ratio,ic,-0.0033785412807256473,2024-07-23 01:00:00,2025-06-11 00:00:00
high_vol_flag,target_logsharpe_ratio,ic,-0.0036096417289946474,2024-07-23 01:00:00,2025-06-11 00:00:00
stress_flag,target_logsharpe_ratio,ic,-0.000904995789693808,2024-07-23 01:00:00,2025-06-11 00:00:00
squeeze_on,target_logsharpe_ratio,ic,-0.00841080828170331,2024-07-23 01:00:00,2025-06-11 00:00:00
ppo,target_logsharpe_ratio,ic,-0.01672354866860813,2024-07-23 01:00:00,2025-06-11 00:00:00
stoch_rsi_mm30,target_logsharpe_ratio,ic,0.010043145575674269,2024-07-23 01:00:00,2025-06-11 00:00:00
tsi,target_logsharpe_ratio,ic,-0.014185488949911096,2024-07-23 01:00:00,2025-06-11 00:00:00
cloud_thickness,target_logsharpe_ratio,ic,-0.01342936472249395,2024-07-23 01:00:00,2025-06-11 00:00:00
heikin_ashi_trend,target_logsharpe_ratio,ic,-0.019684413845865625,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_skew_30d,target_logsharpe_ratio,ic,-0.0012209727810466107,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_kurt_30d,target_logsharpe_ratio,ic,0.00017821396876283873,2024-07-23 01:00:00,2025-06-11 00:00:00
var_95_30d,target_logsharpe_ratio,ic,-0.012364554231142922,2024-07-23 01:00:00,2025-06-11 00:00:00
cvar_95_30d,target_logsharpe_ratio,ic,-0.009558143821213498,2024-07-23 01:00:00,2025-06-11 00:00:00
z_score_gap,target_logsharpe_ratio,ic,0.008125156289704089,2024-07-23 01:00:00,2025-06-11 00:00:00
doji_ratio_20,target_logsharpe_ratio,ic,-0.0033155644346852045,2024-07-23 01:00:00,2025-06-11 00:00:00
hammer_cnt_20,target_logsharpe_ratio,ic,0.018442092563162246,2024-07-23 01:00:00,2025-06-11 00:00:00
engulfing_up_cnt_20,target_logsharpe_ratio,ic,-0.008235611822826106,2024-07-23 01:00:00,2025-06-11 00:00:00
mfi,target_logsharpe_ratio,ic,-0.008957024313084826,2024-07-23 01:00:00,2025-06-11 00:00:00
cmf,target_logsharpe_ratio,ic,-0.013258984282210569,2024-07-23 01:00:00,2025-06-11 00:00:00
price_volume_corr_20,target_logsharpe_ratio,ic,-0.021906665858359875,2024-07-23 01:00:00,2025-06-11 00:00:00
price_position_ma200,target_logsharpe_ratio,ic,-0.011799332713914807,2024-07-23 01:00:00,2025-06-11 00:00:00
r_sym,target_logsharpe_ratio,ic,-0.04327338290543805,2024-07-23 01:00:00,2025-06-11 00:00:00
r_btc,target_logsharpe_ratio,ic,-0.05257426947044458,2024-07-23 01:00:00,2025-06-11 00:00:00
beta_btc_60d,target_logsharpe_ratio,ic,-0.0073023349668842425,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_pivot,target_logsharpe_ratio,ic,-0.0011573319922302523,2024-07-23 01:00:00,2025-06-11 00:00:00
hour_cos,target_logsharpe_ratio,ic,0.0022581537206145235,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_sin,target_logsharpe_ratio,ic,0.014540335604050856,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_cos,target_logsharpe_ratio,ic,-0.009969792346110827,2024-07-23 01:00:00,2025-06-11 00:00:00
trend_flag_diff1,target_logsharpe_ratio,ic,0.009933758686413769,2024-07-23 01:00:00,2025-06-11 00:00:00
trend_flag_slope_24h,target_logsharpe_ratio,ic,0.006714979380214485,2024-07-23 01:00:00,2025-06-11 00:00:00
range_flag_diff1,target_logsharpe_ratio,ic,-0.0015367687638647674,2024-07-23 01:00:00,2025-06-11 00:00:00
range_flag_slope_24h,target_logsharpe_ratio,ic,0.001068606082889993,2024-07-23 01:00:00,2025-06-11 00:00:00
ppo_diff1,target_logsharpe_ratio,ic,-0.012174461930616786,2024-07-23 01:00:00,2025-06-11 00:00:00
ppo_slope_24h,target_logsharpe_ratio,ic,-0.024330400891084403,2024-07-23 01:00:00,2025-06-11 00:00:00
stoch_rsi_diff1,target_logsharpe_ratio,ic,0.0067778192678310785,2024-07-23 01:00:00,2025-06-11 00:00:00
stoch_rsi_slope_24h,target_logsharpe_ratio,ic,0.005538632067717309,2024-07-23 01:00:00,2025-06-11 00:00:00
psar_diff1,target_logsharpe_ratio,ic,-0.002866631901152162,2024-07-23 01:00:00,2025-06-11 00:00:00
psar_slope_24h,target_logsharpe_ratio,ic,-0.003376508608953197,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_skew_30d_diff1,target_logsharpe_ratio,ic,-0.0029943397838780076,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_skew_30d_slope_24h,target_logsharpe_ratio,ic,-0.010055004635732192,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_kurt_30d_diff1,target_logsharpe_ratio,ic,-0.010923899984086887,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_kurt_30d_slope_24h,target_logsharpe_ratio,ic,0.0007623775456600446,2024-07-23 01:00:00,2025-06-11 00:00:00
mfi_diff1,target_logsharpe_ratio,ic,-0.007534130325859497,2024-07-23 01:00:00,2025-06-11 00:00:00
mfi_slope_24h,target_logsharpe_ratio,ic,-0.013538187886650902,2024-07-23 01:00:00,2025-06-11 00:00:00
price_position_ma200_diff1,target_logsharpe_ratio,ic,-0.005134084045842349,2024-07-23 01:00:00,2025-06-11 00:00:00
price_position_ma200_slope_24h,target_logsharpe_ratio,ic,-0.02712405033926147,2024-07-23 01:00:00,2025-06-11 00:00:00
macd_bullish_cross,target_logsharpe_ratio,ic,-0.0022346482723979606,2024-07-23 01:00:00,2025-06-11 00:00:00
rsi_overbought,target_logsharpe_ratio,ic,-0.006018375301144185,2024-07-23 01:00:00,2025-06-11 00:00:00
rsi_oversold,target_logsharpe_ratio,ic,0.017311295139548235,2024-07-23 01:00:00,2025-06-11 00:00:00
price_above_ma20,target_logsharpe_ratio,ic,-0.026187265700034313,2024-07-23 01:00:00,2025-06-11 00:00:00
breakout_recent_high,target_logsharpe_ratio,ic,-0.010188308124578953,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_resistance,target_logsharpe_ratio,ic,0.029227325102462703,2024-07-23 01:00:00,2025-06-11 00:00:00
trendline_slope_20,target_logsharpe_ratio,ic,-0.014456917628441066,2024-07-23 01:00:00,2025-06-11 00:00:00
ma_diff_5_20,target_logsharpe_ratio,ic,-0.01645729535454865,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_relative_20,target_logsharpe_ratio,ic,0.012438803972813823,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_percentile,target_logsharpe_ratio,ic,0.022944091149539776,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_support,target_logsharpe_ratio,ic,-0.020412127319076778,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_spike_near_support,target_logsharpe_ratio,ic,0.01800956074822777,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_spike_near_resist,target_logsharpe_ratio,ic,-0.00596341406511594,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_diff1,target_logsharpe_ratio,ic,-0.028948061032855008,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_pct,target_logsharpe_ratio,ic,0.006651917259424397,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_slope_14,target_logsharpe_ratio,ic,-0.009374146033372764,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_ratio_price,target_logsharpe_ratio,ic,0.009022932697475955,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_ratio_range,target_logsharpe_ratio,ic,-0.018090097157347163,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_change,target_logsharpe_ratio,ic,0.007160064048495608,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_slope,target_logsharpe_ratio,ic,0.006550323025167589,2024-07-23 01:00:00,2025-06-11 00:00:00
ma20_zn30,target_logsharpe_ratio,ic,-0.02045054768336152,2024-07-23 01:00:00,2025-06-11 00:00:00
boll_upper_zn30,target_logsharpe_ratio,ic,-0.012615207966354078,2024-07-23 01:00:00,2025-06-11 00:00:00
boll_lower_zn30,target_logsharpe_ratio,ic,-0.02529615223491039,2024-07-23 01:00:00,2025-06-11 00:00:00
support_level_20_zn30,target_logsharpe_ratio,ic,-0.025246224292789166,2024-07-23 01:00:00,2025-06-11 00:00:00
resistance_level_20_zn30,target_logsharpe_ratio,ic,-0.018661446416303903,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_support_zn30,target_logsharpe_ratio,ic,-0.015330176057817686,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_resistance_zn30,target_logsharpe_ratio,ic,0.02861020930631058,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_zn30,target_logsharpe_ratio,ic,0.01710221191663622,2024-07-23 01:00:00,2025-06-11 00:00:00
vol_ma_zn30,target_logsharpe_ratio,ic,0.016954381431983388,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_relative_20_zn30,target_logsharpe_ratio,ic,0.00525797372905431,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_zn30,target_logsharpe_ratio,ic,-0.025394680126434793,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_zn30,target_logsharpe_ratio,ic,0.01708900413961942,2024-07-23 01:00:00,2025-06-11 00:00:00
amplitude_range_zn30,target_logsharpe_ratio,ic,0.022144518746293116,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_slope_zn30,target_logsharpe_ratio,ic,0.003536456266479787,2024-07-23 01:00:00,2025-06-11 00:00:00
trendline_slope_20_zn30,target_logsharpe_ratio,ic,-0.004626145927565016,2024-07-23 01:00:00,2025-06-11 00:00:00
ma_diff_5_20_zn30,target_logsharpe_ratio,ic,-0.009604006516636983,2024-07-23 01:00:00,2025-06-11 00:00:00
cci_zn30,target_logsharpe_ratio,ic,-0.017993935160701593,2024-07-23 01:00:00,2025-06-11 00:00:00
adx_scaled_zn30,target_logsharpe_ratio,ic,0.006214019883017519,2024-07-23 01:00:00,2025-06-11 00:00:00
vwap_zn30,target_logsharpe_ratio,ic,0.0013326409211161748,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_diff1_zn30,target_logsharpe_ratio,ic,-0.032032863913791426,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_pct_zn30,target_logsharpe_ratio,ic,0.005749119631872759,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_slope_14_zn30,target_logsharpe_ratio,ic,-0.00760249887300024,2024-07-23 01:00:00,2025-06-11 00:00:00
trend_flag_zn30,target_logsharpe_ratio,ic,0.003601906195069295,2024-07-23 01:00:00,2025-06-11 00:00:00
range_flag_zn30,target_logsharpe_ratio,ic,0.0019049902592766432,2024-07-23 01:00:00,2025-06-11 00:00:00
high_vol_flag_zn30,target_logsharpe_ratio,ic,0.0028945182966560175,2024-07-23 01:00:00,2025-06-11 00:00:00
stress_flag_zn30,target_logsharpe_ratio,ic,0.0010493863937681544,2024-07-23 01:00:00,2025-06-11 00:00:00
keltner_upper_20_zn30,target_logsharpe_ratio,ic,-0.01398703972519435,2024-07-23 01:00:00,2025-06-11 00:00:00
keltner_lower_20_zn30,target_logsharpe_ratio,ic,-0.02129611694871108,2024-07-23 01:00:00,2025-06-11 00:00:00
squeeze_on_zn30,target_logsharpe_ratio,ic,-0.002386690296306925,2024-07-23 01:00:00,2025-06-11 00:00:00
ppo_zn30,target_logsharpe_ratio,ic,-0.014721463680526323,2024-07-23 01:00:00,2025-06-11 00:00:00
stoch_rsi_zn30,target_logsharpe_ratio,ic,0.014289773895205417,2024-07-23 01:00:00,2025-06-11 00:00:00
williams_r_zn30,target_logsharpe_ratio,ic,-0.006626520961209896,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_conv_zn30,target_logsharpe_ratio,ic,-0.01846045433941527,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_base_zn30,target_logsharpe_ratio,ic,-0.010472320301985747,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_span_a_zn30,target_logsharpe_ratio,ic,0.012567241190450168,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_span_b_zn30,target_logsharpe_ratio,ic,-0.001718888363438398,2024-07-23 01:00:00,2025-06-11 00:00:00
cloud_thickness_zn30,target_logsharpe_ratio,ic,-0.016838062807525294,2024-07-23 01:00:00,2025-06-11 00:00:00
psar_zn30,target_logsharpe_ratio,ic,-0.013997597123898394,2024-07-23 01:00:00,2025-06-11 00:00:00
psar_flip_flag_zn30,target_logsharpe_ratio,ic,0.006056485701883645,2024-07-23 01:00:00,2025-06-11 00:00:00
supertrend_10_3_zn30,target_logsharpe_ratio,ic,-0.023060720943237037,2024-07-23 01:00:00,2025-06-11 00:00:00
heikin_ashi_trend_zn30,target_logsharpe_ratio,ic,-0.018416446696833812,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_skew_30d_zn30,target_logsharpe_ratio,ic,-0.008657760876989275,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_kurt_30d_zn30,target_logsharpe_ratio,ic,0.0029005706695206953,2024-07-23 01:00:00,2025-06-11 00:00:00
var_95_30d_zn30,target_logsharpe_ratio,ic,-0.024741656955172057,2024-07-23 01:00:00,2025-06-11 00:00:00
cvar_95_30d_zn30,target_logsharpe_ratio,ic,-0.024213424127938407,2024-07-23 01:00:00,2025-06-11 00:00:00
z_score_gap_zn30,target_logsharpe_ratio,ic,0.00794539508469467,2024-07-23 01:00:00,2025-06-11 00:00:00
engulfing_up_cnt_20_zn30,target_logsharpe_ratio,ic,-0.009115545346301872,2024-07-23 01:00:00,2025-06-11 00:00:00
doji_ratio_20_zn30,target_logsharpe_ratio,ic,0.00018007280621331175,2024-07-23 01:00:00,2025-06-11 00:00:00
hammer_cnt_20_zn30,target_logsharpe_ratio,ic,0.012719889159598805,2024-07-23 01:00:00,2025-06-11 00:00:00
mfi_zn30,target_logsharpe_ratio,ic,-0.006271243388979984,2024-07-23 01:00:00,2025-06-11 00:00:00
cmf_zn30,target_logsharpe_ratio,ic,-0.0052101212758486155,2024-07-23 01:00:00,2025-06-11 00:00:00
price_volume_corr_20_zn30,target_logsharpe_ratio,ic,-0.02229163782413275,2024-07-23 01:00:00,2025-06-11 00:00:00
price_position_ma200_zn30,target_logsharpe_ratio,ic,-0.017722974064827406,2024-07-23 01:00:00,2025-06-11 00:00:00
beta_btc_60d_zn30,target_logsharpe_ratio,ic,-0.003539059389370913,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_pivot_zn30,target_logsharpe_ratio,ic,-0.0026358120877358806,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_profile_hvn_zn30,target_logsharpe_ratio,ic,0.0008539927541318191,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_profile_lvn_zn30,target_logsharpe_ratio,ic,8.905798948766602e-05,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_sin_zn30,target_logsharpe_ratio,ic,-0.004227617380049038,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_cos_zn30,target_logsharpe_ratio,ic,-0.010775094654416293,2024-07-23 01:00:00,2025-06-11 00:00:00
high_mm30,target_logsharpe_ratio,ic,-0.023024133594100785,2024-07-23 01:00:00,2025-06-11 00:00:00
low_mm30,target_logsharpe_ratio,ic,-0.02804932783112392,2024-07-23 01:00:00,2025-06-11 00:00:00
ma5_mm30,target_logsharpe_ratio,ic,-0.024467669136103168,2024-07-23 01:00:00,2025-06-11 00:00:00
ma20_mm30,target_logsharpe_ratio,ic,-0.019504090534132525,2024-07-23 01:00:00,2025-06-11 00:00:00
boll_upper_mm30,target_logsharpe_ratio,ic,-0.009657160121172419,2024-07-23 01:00:00,2025-06-11 00:00:00
boll_lower_mm30,target_logsharpe_ratio,ic,-0.02576410673167234,2024-07-23 01:00:00,2025-06-11 00:00:00
support_level_20_mm30,target_logsharpe_ratio,ic,-0.0235507704839168,2024-07-23 01:00:00,2025-06-11 00:00:00
resistance_level_20_mm30,target_logsharpe_ratio,ic,-0.011873436071436386,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_support_mm30,target_logsharpe_ratio,ic,-0.017872633689059458,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_resistance_mm30,target_logsharpe_ratio,ic,0.03067720439426272,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_mm30,target_logsharpe_ratio,ic,0.01675346073176135,2024-07-23 01:00:00,2025-06-11 00:00:00
vol_ma_mm30,target_logsharpe_ratio,ic,0.01664737056484913,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_relative_20_mm30,target_logsharpe_ratio,ic,0.007898473584824442,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_mm30,target_logsharpe_ratio,ic,-0.025033403869622856,2024-07-23 01:00:00,2025-06-11 00:00:00
amplitude_range_mm30,target_logsharpe_ratio,ic,0.020485526940309647,2024-07-23 01:00:00,2025-06-11 00:00:00
atr_slope_mm30,target_logsharpe_ratio,ic,0.0001845049848870393,2024-07-23 01:00:00,2025-06-11 00:00:00
cci_mm30,target_logsharpe_ratio,ic,-0.017276435152997916,2024-07-23 01:00:00,2025-06-11 00:00:00
adx_scaled_mm30,target_logsharpe_ratio,ic,0.0063771497834401464,2024-07-23 01:00:00,2025-06-11 00:00:00
vwap_mm30,target_logsharpe_ratio,ic,-0.005131972849912952,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_diff1_mm30,target_logsharpe_ratio,ic,-0.030360204139687118,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_pct_mm30,target_logsharpe_ratio,ic,0.003824037352947224,2024-07-23 01:00:00,2025-06-11 00:00:00
obv_slope_14_mm30,target_logsharpe_ratio,ic,-0.007312323042534369,2024-07-23 01:00:00,2025-06-11 00:00:00
trend_flag_mm30,target_logsharpe_ratio,ic,0.004799572873427652,2024-07-23 01:00:00,2025-06-11 00:00:00
keltner_upper_20_mm30,target_logsharpe_ratio,ic,-0.013213127703838595,2024-07-23 01:00:00,2025-06-11 00:00:00
keltner_lower_20_mm30,target_logsharpe_ratio,ic,-0.022229879547499252,2024-07-23 01:00:00,2025-06-11 00:00:00
williams_r_mm30,target_logsharpe_ratio,ic,-0.00990102934872531,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_conv_mm30,target_logsharpe_ratio,ic,-0.018098110425437297,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_base_mm30,target_logsharpe_ratio,ic,-0.011233514881835629,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_span_a_mm30,target_logsharpe_ratio,ic,0.013765615433659058,2024-07-23 01:00:00,2025-06-11 00:00:00
ichimoku_span_b_mm30,target_logsharpe_ratio,ic,-0.0008016420370079632,2024-07-23 01:00:00,2025-06-11 00:00:00
cloud_thickness_mm30,target_logsharpe_ratio,ic,-0.019303796952412675,2024-07-23 01:00:00,2025-06-11 00:00:00
supertrend_10_3_mm30,target_logsharpe_ratio,ic,-0.023372655216052855,2024-07-23 01:00:00,2025-06-11 00:00:00
heikin_ashi_trend_mm30,target_logsharpe_ratio,ic,-0.016918287980511905,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_skew_30d_mm30,target_logsharpe_ratio,ic,-0.0072802762528357086,2024-07-23 01:00:00,2025-06-11 00:00:00
ret_kurt_30d_mm30,target_logsharpe_ratio,ic,0.002649853314676606,2024-07-23 01:00:00,2025-06-11 00:00:00
var_95_30d_mm30,target_logsharpe_ratio,ic,-0.023993870233522764,2024-07-23 01:00:00,2025-06-11 00:00:00
cvar_95_30d_mm30,target_logsharpe_ratio,ic,-0.022837408853194168,2024-07-23 01:00:00,2025-06-11 00:00:00
z_score_gap_mm30,target_logsharpe_ratio,ic,0.008906778910163518,2024-07-23 01:00:00,2025-06-11 00:00:00
engulfing_up_cnt_20_mm30,target_logsharpe_ratio,ic,-0.008143700756822348,2024-07-23 01:00:00,2025-06-11 00:00:00
doji_ratio_20_mm30,target_logsharpe_ratio,ic,-0.0002822670642229285,2024-07-23 01:00:00,2025-06-11 00:00:00
hammer_cnt_20_mm30,target_logsharpe_ratio,ic,0.013671436756584363,2024-07-23 01:00:00,2025-06-11 00:00:00
mfi_mm30,target_logsharpe_ratio,ic,-0.007981947864648412,2024-07-23 01:00:00,2025-06-11 00:00:00
cmf_mm30,target_logsharpe_ratio,ic,-0.005494865999679537,2024-07-23 01:00:00,2025-06-11 00:00:00
price_volume_corr_20_mm30,target_logsharpe_ratio,ic,-0.021917493089494186,2024-07-23 01:00:00,2025-06-11 00:00:00
price_position_ma200_mm30,target_logsharpe_ratio,ic,-0.01524846460364521,2024-07-23 01:00:00,2025-06-11 00:00:00
beta_btc_60d_mm30,target_logsharpe_ratio,ic,-0.006743265787044705,2024-07-23 01:00:00,2025-06-11 00:00:00
distance_to_pivot_mm30,target_logsharpe_ratio,ic,-0.004173663842071449,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_profile_hvn_mm30,target_logsharpe_ratio,ic,0.0038019511081058754,2024-07-23 01:00:00,2025-06-11 00:00:00
volume_profile_lvn_mm30,target_logsharpe_ratio,ic,0.0057116488621014715,2024-07-23 01:00:00,2025-06-11 00:00:00
hour_sin_mm30,target_logsharpe_ratio,ic,-0.011233330054919879,2024-07-23 01:00:00,2025-06-11 00:00:00
hour_cos_mm30,target_logsharpe_ratio,ic,0.002361498516993357,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_sin_mm30,target_logsharpe_ratio,ic,0.0021921721294542998,2024-07-23 01:00:00,2025-06-11 00:00:00
dow_cos_mm30,target_logsharpe_ratio,ic,-0.01256087063749675,2024-07-23 01:00:00,2025-06-11 00:00:00
_orig_idx,target_logsharpe_ratio,ic,0.002673239884655135,2024-07-23 01:00:00,2025-06-11 00:00:00
us_m2_supply_bitcoin_bitcoin_vs_us_m2_growth,target_logsharpe_ratio,ic,0.005621775052663367,2024-07-23 01:00:00,2025-06-11 00:00:00
rolling_volatility,target_logsharpe_ratio,ic,0.0013017650858134445,2024-07-23 01:00:00,2025-06-11 00:00:00
ewmavolatility,target_logsharpe_ratio,ic,0.002804521620531139,2024-07-23 01:00:00,2025-06-11 00:00:00
return_skewness,target_logsharpe_ratio,ic,0.029402787865873237,2024-07-23 01:00:00,2025-06-11 00:00:00
tail_bias_norm,target_logsharpe_ratio,ic,0.05525117247341924,2024-07-23 01:00:00,2025-06-11 00:00:00
logreturn_pct_rank,target_logsharpe_ratio,ic,-0.04319854843294954,2024-07-23 01:00:00,2025-06-11 00:00:00
target_vol_jump_prob,target_logsharpe_ratio,ic,0.005602032930469293,2024-07-23 01:00:00,2025-06-11 00:00:00
target_realized_vol,target_logsharpe_ratio,ic,0.0038073392619994645,2024-07-23 01:00:00,2025-06-11 00:00:00
target_breakout_prob,target_logsharpe_ratio,ic,0.0020626718675332977,2024-07-23 01:00:00,2025-06-11 00:00:00
funding_rate,target_logsharpe_ratio,ic,0.025706715360243052,2024-07-23 01:00:00,2025-06-11 00:00:00
oi_mean_oc,target_logsharpe_ratio,ic,-0.006960324964714814,2024-07-23 01:00:00,2025-06-11 00:00:00
oi_mean_oc_z,target_logsharpe_ratio,ic,0.0056957870748433,2024-07-23 01:00:00,2025-06-11 00:00:00
long_percent_ls_acc_global,target_logsharpe_ratio,ic,-0.007128066810315928,2024-07-23 01:00:00,2025-06-11 00:00:00
long_percent_ls_acc_top,target_logsharpe_ratio,ic,-0.005543496009224555,2024-07-23 01:00:00,2025-06-11 00:00:00
long_percent_ls_pos_top,target_logsharpe_ratio,ic,-0.01302597703507221,2024-07-23 01:00:00,2025-06-11 00:00:00
open_basis_futures_basis,target_logsharpe_ratio,ic,-0.006503215536123694,2024-07-23 01:00:00,2025-06-11 00:00:00
basis_z,target_logsharpe_ratio,ic,-0.042280742785820925,2024-07-23 01:00:00,2025-06-11 00:00:00
open_change_futures_basis,target_logsharpe_ratio,ic,-0.000523412961788557,2024-07-23 01:00:00,2025-06-11 00:00:00
close_change_futures_basis,target_logsharpe_ratio,ic,-0.015014013945260656,2024-07-23 01:00:00,2025-06-11 00:00:00
whale_index_value_whale_index,target_logsharpe_ratio,ic,-0.005220641804405613,2024-07-23 01:00:00,2025-06-11 00:00:00
taker_sell_volume_usd,target_logsharpe_ratio,ic,0.003140217456427694,2024-07-23 01:00:00,2025-06-11 00:00:00
taker_buy_sell_imbalance,target_logsharpe_ratio,ic,0.09096196233124089,2024-07-23 01:00:00,2025-06-11 00:00:00
taker_sell_volume_usd_z,target_logsharpe_ratio,ic,0.0074303252045577126,2024-07-23 01:00:00,2025-06-11 00:00:00
taker_imbalance_z,target_logsharpe_ratio,ic,0.09204219541741647,2024-07-23 01:00:00,2025-06-11 00:00:00
cdri_index_value_futures_cdri,target_logsharpe_ratio,ic,0.005608981770335989,2024-07-23 01:00:00,2025-06-11 00:00:00
interest_rate_borrow_interest_rate_binance,target_logsharpe_ratio,ic,0.0004592573056149598,2024-07-23 01:00:00,2025-06-11 00:00:00
premium_premium_index,target_logsharpe_ratio,ic,0.0005412646205936771,2024-07-23 01:00:00,2025-06-11 00:00:00
altcoin_index_index,target_logsharpe_ratio,ic,0.0028929324155241606,2024-07-23 01:00:00,2025-06-11 00:00:00
movcd_bitcoin_bitcoin_reserve_risk,target_logsharpe_ratio,ic,0.0028652883856203214,2024-07-23 01:00:00,2025-06-11 00:00:00
vocd_bitcoin_bitcoin_reserve_risk,target_logsharpe_ratio,ic,0.016956406035085306,2024-07-23 01:00:00,2025-06-11 00:00:00
ahr999_value_ahr999,target_logsharpe_ratio,ic,-0.012671999285704292,2024-07-23 01:00:00,2025-06-11 00:00:00
active_address_count_bitcoin_active_addresses,target_logsharpe_ratio,ic,0.011043334956897997,2024-07-23 01:00:00,2025-06-11 00:00:00
